date,cases,deaths,stringencyIndex,icu,week,cases_7d_avg,deaths_7d_avg,icu_7d_avg
2022-04-27,11487.0,46.0,,267.0,2022-04-25,6109.857142857143,36.714285714285715,275.57142857142856
2022-04-28,7580.0,51.0,,260.0,2022-04-25,6227.714285714285,37.857142857142854,272.14285714285717
2022-04-29,7463.0,41.0,,244.0,2022-04-25,6291.857142857143,39.285714285714285,267.2857142857143
2022-04-30,6497.0,39.0,,239.0,2022-04-25,6623.571428571428,40.857142857142854,261.85714285714283
2022-05-01,4701.0,22.0,,238.0,2022-04-25,7295.142857142857,44.0,256.2857142857143
2022-05-02,2665.0,30.0,,235.0,2022-05-02,6474.0,38.857142857142854,250.0
2022-05-03,4262.0,44.0,,240.0,2022-05-02,6379.285714285715,39.0,246.14285714285714
2022-05-04,8015.0,35.0,,231.0,2022-05-02,5883.285714285715,37.42857142857143,241.0
2022-05-05,5191.0,31.0,,224.0,2022-05-02,5542.0,34.57142857142857,235.85714285714286
2022-05-06,5130.0,34.0,,211.0,2022-05-02,5208.714285714285,33.57142857142857,231.14285714285714
2022-05-07,4698.0,20.0,,210.0,2022-05-02,4951.714285714285,30.857142857142858,227.0
2022-05-08,3195.0,23.0,,204.0,2022-05-02,4736.571428571428,31.0,222.14285714285714
2022-05-09,2819.0,25.0,,198.0,2022-05-09,4758.571428571428,30.285714285714285,216.85714285714286
2022-05-10,6453.0,27.0,,196.0,2022-05-09,5071.571428571428,27.857142857142858,210.57142857142858
2022-05-11,4761.0,27.0,,185.0,2022-05-09,4606.714285714285,26.714285714285715,204.0
2022-05-12,4782.0,20.0,,180.0,2022-05-09,4548.285714285715,25.142857142857142,197.71428571428572
2022-05-13,4388.0,30.0,,178.0,2022-05-09,4442.285714285715,24.571428571428573,193.0
2022-05-14,4324.0,15.0,,173.0,2022-05-09,4388.857142857143,23.857142857142858,187.71428571428572
2022-05-15,3269.0,11.0,,176.0,2022-05-09,4399.428571428572,22.142857142857142,183.71428571428572
2022-05-16,3066.0,29.0,,171.0,2022-05-16,4434.714285714285,22.714285714285715,179.85714285714286
2022-05-17,6286.0,23.0,,167.0,2022-05-16,4410.857142857143,22.142857142857142,175.71428571428572
2022-05-18,4626.0,20.0,,161.0,2022-05-16,4391.571428571428,21.142857142857142,172.28571428571428
2022-05-19,3928.0,23.0,,160.0,2022-05-16,4269.571428571428,21.571428571428573,169.42857142857142
2022-05-20,3708.0,16.0,,,2022-05-16,4172.428571428572,19.571428571428573,168.0
2022-05-21,3424.0,21.0,,,2022-05-16,4043.8571428571427,20.428571428571427,167.0
2022-05-22,2385.0,11.0,,,2022-05-16,3917.5714285714284,20.428571428571427,164.75
