date,twh_Coal_Greece,twh_Gas_Greece,twh_Hydro_Greece,twh_Net imports_Greece,twh_Other fossil_Greece,twh_Solar_Greece,twh_Wind_Greece,twh_Bioenergy_EU,twh_Coal_EU,twh_Gas_EU,twh_Hydro_EU,twh_Net imports_EU,twh_Nuclear_EU,twh_Other fossil_EU,twh_Other renewables_EU,twh_Solar_EU,twh_Wind_EU,twh_Bioenergy_World,twh_Coal_World,twh_Gas_World,twh_Hydro_World,twh_Nuclear_World,twh_Other fossil_World,twh_Other renewables_World,twh_Solar_World,twh_Wind_World,share_Coal_Greece,share_Gas_Greece,share_Hydro_Greece,share_Net imports_Greece,share_Other fossil_Greece,share_Solar_Greece,share_Wind_Greece,share_Bioenergy_EU,share_Coal_EU,share_Gas_EU,share_Hydro_EU,share_Net imports_EU,share_Nuclear_EU,share_Other fossil_EU,share_Other renewables_EU,share_Solar_EU,share_Wind_EU,share_Bioenergy_World,share_Coal_World,share_Gas_World,share_Hydro_World,share_Nuclear_World,share_Other fossil_World,share_Other renewables_World,share_Solar_World,share_Wind_World,twh_Coal_Greece_12m_avg,twh_Gas_Greece_12m_avg,twh_Hydro_Greece_12m_avg,twh_Net imports_Greece_12m_avg,twh_Other fossil_Greece_12m_avg,twh_Solar_Greece_12m_avg,twh_Wind_Greece_12m_avg,twh_Bioenergy_EU_12m_avg,twh_Coal_EU_12m_avg,twh_Gas_EU_12m_avg,twh_Hydro_EU_12m_avg,twh_Net imports_EU_12m_avg,twh_Nuclear_EU_12m_avg,twh_Other fossil_EU_12m_avg,twh_Other renewables_EU_12m_avg,twh_Solar_EU_12m_avg,twh_Wind_EU_12m_avg,twh_Bioenergy_World_12m_avg,twh_Coal_World_12m_avg,twh_Gas_World_12m_avg,twh_Hydro_World_12m_avg,twh_Nuclear_World_12m_avg,twh_Other fossil_World_12m_avg,twh_Other renewables_World_12m_avg,twh_Solar_World_12m_avg,twh_Wind_World_12m_avg,share_Coal_Greece_12m_avg,share_Gas_Greece_12m_avg,share_Hydro_Greece_12m_avg,share_Net imports_Greece_12m_avg,share_Other fossil_Greece_12m_avg,share_Solar_Greece_12m_avg,share_Wind_Greece_12m_avg,share_Bioenergy_EU_12m_avg,share_Coal_EU_12m_avg,share_Gas_EU_12m_avg,share_Hydro_EU_12m_avg,share_Net imports_EU_12m_avg,share_Nuclear_EU_12m_avg,share_Other fossil_EU_12m_avg,share_Other renewables_EU_12m_avg,share_Solar_EU_12m_avg,share_Wind_EU_12m_avg,share_Bioenergy_World_12m_avg,share_Coal_World_12m_avg,share_Gas_World_12m_avg,share_Hydro_World_12m_avg,share_Nuclear_World_12m_avg,share_Other fossil_World_12m_avg,share_Other renewables_World_12m_avg,share_Solar_World_12m_avg,share_Wind_World_12m_avg
2015-01-01,1.91,0.81,0.28,0.58,0.0,0.19,0.33,,,,,,,,,,,,,,,,,,,,54.26,22.94,8.06,16.6,0.0,5.35,9.42,,,,,,,,,,,,,,,,,,,,1.91,0.81,0.28,0.58,,0.19,0.33,,,,,,,,,,,,,,,,,,,,54.26,22.94,8.06,16.6,,5.35,9.42,,,,,,,,,,,,,,,,,,,
2015-02-01,1.31,0.54,0.75,0.54,0.0,0.2,0.33,,,,,,,,,,,,,,,,,,,,41.84,17.32,23.82,17.35,0.0,6.54,10.46,,,,,,,,,,,,,,,,,,,,1.6099999999999999,0.675,0.515,0.56,,0.195,0.33,,,,,,,,,,,,,,,,,,,,48.05,20.130000000000003,15.940000000000001,16.975,,5.945,9.940000000000001,,,,,,,,,,,,,,,,,,,
2015-03-01,1.51,0.44,0.53,0.7,0.0,0.23,0.29,,,,,,,,,,,,,,,,,,,,50.22,14.76,17.58,23.27,0.0,7.71,9.74,,,,,,,,,,,,,,,,,,,,1.5766666666666669,0.5966666666666667,0.52,0.6066666666666666,,0.20666666666666667,0.31666666666666665,,,,,,,,,,,,,,,,,,,,48.77333333333333,18.34,16.486666666666668,19.073333333333334,,6.533333333333334,9.873333333333333,,,,,,,,,,,,,,,,,,,
2015-04-01,1.16,0.37,0.4,0.59,0.0,0.37,0.27,,,,,,,,,,,,,,,,,,,,45.39,14.32,15.54,23.01,0.0,14.36,10.41,,,,,,,,,,,,,,,,,,,,1.4725,0.54,0.49,0.6025,,0.2475,0.305,,,,,,,,,,,,,,,,,,,,47.9275,17.335,16.25,20.0575,,8.49,10.0075,,,,,,,,,,,,,,,,,,,
2015-05-01,1.47,0.33,0.32,0.68,0.0,0.39,0.23,,,,,,,,,,,,,,,,,,,,53.66,12.04,11.74,24.73,0.0,14.26,8.28,,,,,,,,,,,,,,,,,,,,1.472,0.49800000000000005,0.45600000000000007,0.618,,0.27599999999999997,0.29,,,,,,,,,,,,,,,,,,,,49.074,16.276,15.347999999999999,20.992,,9.644,9.662,,,,,,,,,,,,,,,,,,,
2015-06-01,1.71,0.27,0.3,0.64,0.0,0.37,0.24,,,,,,,,,,,,,,,,,,,,59.22,9.27,10.41,22.21,0.0,12.7,8.41,,,,,,,,,,,,,,,,,,,,1.5116666666666667,0.46,0.43,0.6216666666666667,,0.2916666666666667,0.2816666666666667,,,,,,,,,,,,,,,,,,,,50.76499999999999,15.108333333333334,14.525,21.195,,10.153333333333334,9.453333333333333,,,,,,,,,,,,,,,,,,,
2015-07-01,2.29,0.97,0.41,0.48,0.0,0.43,0.32,,,,,,,,,,,,,,,,,,,,51.77,21.98,9.32,10.85,0.0,9.74,7.19,,,,,,,,,,,,,,,,,,,,1.6228571428571428,0.5328571428571428,0.42714285714285716,0.6014285714285714,,0.31142857142857144,0.2871428571428571,,,,,,,,,,,,,,,,,,,,50.90857142857143,16.09,13.781428571428572,19.717142857142857,,10.094285714285714,9.13,,,,,,,,,,,,,,,,,,,
2015-08-01,2.01,0.75,0.41,0.46,0.0,0.4,0.36,,,,,,,,,,,,,,,,,,,,51.24,19.16,10.48,11.68,0.0,10.05,9.06,,,,,,,,,,,,,,,,,,,,1.67125,0.56,0.425,0.58375,,0.3225,0.29625,,,,,,,,,,,,,,,,,,,,50.95,16.47375,13.36875,18.712500000000002,,10.08875,9.12125,,,,,,,,,,,,,,,,,,,
2015-09-01,1.69,0.71,0.32,0.22,0.0,0.32,0.23,,,,,,,,,,,,,,,,,,,,51.71,21.79,9.76,6.82,0.03,9.79,6.95,,,,,,,,,,,,,,,,,,,,1.6733333333333331,0.5766666666666667,0.41333333333333333,0.5433333333333333,,0.3222222222222222,0.2888888888888889,,,,,,,,,,,,,,,,,,,,51.034444444444446,17.064444444444447,12.967777777777778,17.391111111111112,0.003333333333333333,10.055555555555555,8.88,,,,,,,,,,,,,,,,,,,
2015-10-01,1.19,1.08,0.26,0.22,0.0,0.24,0.34,,,,,,,,,,,,,,,,,,,,38.25,34.77,8.28,7.22,0.03,7.64,11.02,,,,,,,,,,,,,,,,,,,,1.625,0.627,0.398,0.511,,0.314,0.294,,,,,,,,,,,,,,,,,,,,49.756,18.835,12.498999999999999,16.374000000000002,0.006,9.814,9.094,,,,,,,,,,,,,,,,,,,
2015-11-01,1.68,0.75,0.25,0.24,0.0,0.24,0.32,,,,,,,,,,,,,,,,,,,,51.84,23.02,7.74,7.3,0.03,7.37,10.02,,,,,,,,,,,,,,,,,,,,1.63,0.6381818181818182,0.3845454545454546,0.48636363636363633,,0.30727272727272725,0.2963636363636364,,,,,,,,,,,,,,,,,,,,49.945454545454545,19.215454545454545,12.066363636363635,15.549090909090909,0.00818181818181818,9.591818181818182,9.17818181818182,,,,,,,,,,,,,,,,,,,
2015-12-01,1.76,1.37,0.25,0.29,0.0,0.22,0.29,,,,,,,,,,,,,,,,,,,,45.33,35.34,6.41,7.49,0.03,5.54,7.37,,,,,,,,,,,,,,,,,,,,1.6408333333333331,0.6991666666666667,0.37333333333333335,0.47,,0.3,0.29583333333333334,,,,,,,,,,,,,,,,,,,,49.560833333333335,20.559166666666666,11.594999999999999,14.8775,0.01,9.254166666666666,9.0275,,,,,,,,,,,,,,,,,,,
2016-01-01,1.73,1.16,0.34,0.5,0.0,0.19,0.36,10.09,56.94,44.5,27.66,-0.46,74.67,9.18,1.51,2.89,29.76,,,,,,,,,,45.67,30.75,8.86,13.34,0.03,5.05,9.63,3.92,22.14,17.3,10.75,-0.18,29.03,3.57,0.59,1.12,11.57,,,,,,,,,,1.6258333333333332,0.7283333333333334,0.37833333333333335,0.4633333333333333,,0.3,0.29833333333333334,10.09,56.94,44.5,27.66,-0.46,74.67,9.18,1.51,2.89,29.76,,,,,,,,,,48.845,21.21,11.661666666666667,14.605833333333335,0.012499999999999999,9.229166666666666,9.045,3.92,22.14,17.3,10.75,-0.18,29.03,3.57,0.59,1.12,11.57,,,,,,,,,
2016-02-01,1.19,0.79,0.27,0.85,0.0,0.23,0.36,9.35,47.07,35.48,31.34,-0.83,67.73,7.8,1.35,4.26,31.09,,,,,,,,,,41.92,27.76,9.64,29.95,0.04,8.05,12.57,3.97,19.99,15.07,13.31,-0.35,28.76,3.31,0.57,1.81,13.2,,,,,,,,,,1.6158333333333335,0.7491666666666666,0.3383333333333333,0.4891666666666667,,0.3025,0.30083333333333334,9.719999999999999,52.004999999999995,39.989999999999995,29.5,-0.645,71.2,8.49,1.4300000000000002,3.575,30.425,,,,,,,,,,48.85166666666667,22.080000000000002,10.48,15.655833333333334,0.015833333333333335,9.354999999999999,9.220833333333333,3.9450000000000003,21.064999999999998,16.185000000000002,12.030000000000001,-0.265,28.895000000000003,3.44,0.58,1.465,12.385,,,,,,,,,
2016-03-01,1.02,0.81,0.44,1.01,0.0,0.27,0.34,9.79,50.58,35.99,31.83,-0.07,70.8,8.22,1.38,7.37,23.02,,,,,,,,,,35.62,28.07,15.17,35.24,0.04,9.43,11.69,4.1,21.16,15.06,13.32,-0.03,29.63,3.44,0.58,3.08,9.63,,,,,,,,,,1.575,0.7799999999999999,0.33083333333333337,0.515,,0.30583333333333335,0.305,9.743333333333332,51.53,38.656666666666666,30.276666666666667,-0.4533333333333333,71.06666666666666,8.4,1.4133333333333333,4.84,27.956666666666667,,,,,,,,,,47.635,23.189166666666665,10.279166666666667,16.653333333333332,0.019166666666666665,9.498333333333333,9.383333333333333,3.9966666666666666,21.096666666666668,15.81,12.46,-0.18666666666666665,29.14,3.44,0.58,2.0033333333333334,11.466666666666667,,,,,,,,,
2016-04-01,0.8,0.82,0.37,0.78,0.0,0.37,0.23,8.71,44.0,28.79,34.37,-0.76,59.77,7.1,1.28,10.06,21.0,,,,,,,,,,30.76,31.57,14.32,29.88,0.0,14.36,8.99,4.05,20.46,13.39,15.98,-0.36,27.79,3.3,0.6,4.68,9.77,,,,,,,,,,1.545,0.8175,0.3283333333333333,0.5308333333333334,,0.30583333333333335,0.30166666666666664,9.485,49.6475,36.19,31.299999999999997,-0.53,68.2425,8.075,1.38,6.1450000000000005,26.2175,,,,,,,,,,46.41583333333333,24.626666666666665,10.1775,17.22583333333333,,9.498333333333333,9.265,4.01,20.9375,15.205,13.34,-0.22999999999999998,28.802500000000002,3.405,0.585,2.6725,11.0425,,,,,,,,,
2016-05-01,0.89,0.85,0.29,0.87,0.0,0.36,0.25,8.52,40.72,28.03,36.17,0.03,53.9,7.0,1.32,11.95,19.59,,,,,,,,,,33.65,32.22,10.96,32.74,0.0,13.8,9.38,4.11,19.65,13.53,17.46,0.01,26.01,3.38,0.64,5.77,9.45,,,,,,,,,,1.4966666666666668,0.8608333333333333,0.3258333333333333,0.5466666666666667,,0.30333333333333334,0.3033333333333333,9.292,47.862,34.558,32.274,-0.418,65.374,7.859999999999999,1.3679999999999999,7.306,24.892000000000003,,,,,,,,,,44.748333333333335,26.308333333333334,10.1125,17.893333333333334,,9.459999999999999,9.356666666666667,4.029999999999999,20.68,14.87,14.163999999999998,-0.182,28.244,3.4,0.596,3.2920000000000003,10.724,,,,,,,,,
2016-06-01,1.0,1.43,0.39,0.74,0.0,0.39,0.24,7.96,44.5,29.0,35.25,0.76,53.38,6.82,1.23,12.14,14.09,,,,,,,,,,28.94,41.49,11.33,21.56,0.0,11.3,6.94,3.89,21.77,14.19,17.25,0.37,26.12,3.34,0.6,5.94,6.89,,,,,,,,,,1.4375,0.9575,0.3333333333333333,0.5549999999999999,,0.305,0.30333333333333334,9.07,47.30166666666667,33.63166666666667,32.77,-0.22166666666666665,63.375,7.6866666666666665,1.345,8.111666666666666,23.09166666666667,,,,,,,,,,42.225,28.993333333333336,10.189166666666667,17.839166666666667,,9.343333333333334,9.234166666666667,4.006666666666667,20.861666666666668,14.756666666666668,14.678333333333333,-0.08999999999999998,27.89,3.39,0.5966666666666667,3.733333333333333,10.084999999999999,,,,,,,,,
2016-07-01,1.52,1.39,0.44,0.72,0.0,0.43,0.32,8.29,47.32,34.05,30.76,0.22,57.38,7.26,1.34,12.93,15.86,,,,,,,,,,37.03,33.96,10.65,17.64,0.0,10.46,7.92,3.85,21.99,15.82,14.29,0.1,26.67,3.38,0.62,6.01,7.37,,,,,,,,,,1.3733333333333333,0.9925,0.3358333333333334,0.5750000000000001,,0.305,0.30333333333333334,8.958571428571428,47.30428571428571,33.691428571428574,32.48285714285714,-0.15857142857142856,62.51857142857143,7.6257142857142854,1.3442857142857143,8.8,22.05857142857143,,,,,,,,,,40.99666666666666,29.991666666666664,10.3,18.404999999999998,,9.403333333333334,9.295,3.9842857142857144,21.02285714285714,14.90857142857143,14.622857142857143,-0.06285714285714285,27.715714285714284,3.3885714285714283,0.6,4.058571428571429,9.697142857142856,,,,,,,,,
2016-08-01,1.39,1.15,0.36,0.79,0.0,0.4,0.38,8.29,45.2,34.34,27.1,-0.41,56.71,7.57,1.36,12.37,17.96,,,,,,,,,,37.67,31.08,9.9,21.32,0.0,10.93,10.42,3.93,21.43,16.28,12.85,-0.19,26.89,3.59,0.65,5.86,8.52,,,,,,,,,,1.3216666666666665,1.0258333333333332,0.33166666666666667,0.6025,,0.305,0.305,8.875,47.04125,33.7725,31.81,-0.18999999999999997,61.792500000000004,7.61875,1.34625,9.24625,21.54625,,,,,,,,,,39.865833333333335,30.985000000000003,10.251666666666667,19.208333333333332,,9.476666666666667,9.408333333333333,3.9775,21.07375,15.08,14.40125,-0.07874999999999999,27.6125,3.41375,0.60625,4.2837499999999995,9.55,,,,,,,,,
2016-09-01,1.2,1.14,0.25,0.59,0.0,0.32,0.27,7.87,50.8,42.48,22.67,0.91,54.41,7.69,1.16,9.88,14.38,,,,,,,,,,37.71,35.83,7.9,18.48,0.0,10.2,8.37,3.72,24.04,20.1,10.73,0.43,25.75,3.64,0.55,4.67,6.8,,,,,,,,,,1.2808333333333333,1.0616666666666668,0.3258333333333333,0.6333333333333334,,0.305,0.30833333333333335,8.763333333333332,47.458888888888886,34.739999999999995,30.79444444444444,-0.06777777777777776,60.97222222222222,7.626666666666667,1.3255555555555556,9.316666666666666,20.75,,,,,,,,,,38.69916666666666,32.155,10.096666666666666,20.18,,9.510833333333332,9.526666666666666,3.948888888888889,21.403333333333332,15.637777777777778,13.993333333333332,-0.022222222222222216,27.405555555555555,3.4388888888888887,0.6000000000000001,4.326666666666666,9.244444444444445,,,,,,,,,
2016-10-01,1.3,1.31,0.3,0.12,0.0,0.26,0.28,8.98,56.01,48.55,21.53,0.86,57.02,8.57,1.47,5.56,18.71,,,,,,,,,,37.68,37.97,8.84,3.52,0.0,7.41,8.08,3.97,24.74,21.44,9.51,0.38,25.18,3.79,0.65,2.45,8.26,,,,,,,,,,1.2899999999999998,1.0808333333333333,0.32916666666666666,0.625,,0.30666666666666664,0.30333333333333334,8.785,48.314,36.120999999999995,29.868000000000002,0.025000000000000022,60.577,7.721000000000001,1.34,8.940999999999999,20.546,,,,,,,,,,38.651666666666664,32.42166666666667,10.143333333333334,19.871666666666666,,9.491666666666667,9.281666666666666,3.9509999999999996,21.737000000000002,16.218,13.544999999999998,0.018000000000000006,27.183,3.474,0.605,4.139,9.145999999999999,,,,,,,,,
2016-11-01,1.43,1.17,0.34,0.31,0.0,0.19,0.32,9.35,57.04,51.61,23.12,0.08,59.36,8.65,1.32,3.51,25.51,,,,,,,,,,41.32,33.95,9.98,8.96,0.0,5.41,9.34,3.9,23.82,21.55,9.65,0.03,24.79,3.61,0.55,1.47,10.65,,,,,,,,,,1.2691666666666668,1.1158333333333335,0.33666666666666667,0.6308333333333334,,0.30250000000000005,0.3033333333333333,8.836363636363636,49.10727272727272,37.52909090909091,29.254545454545454,0.030000000000000023,60.46636363636364,7.805454545454546,1.3381818181818181,8.447272727272727,20.997272727272726,,,,,,,,,,37.775,33.3325,10.33,20.01,,9.328333333333333,9.225,3.9463636363636367,21.926363636363636,16.702727272727273,13.19090909090909,0.019090909090909096,26.965454545454545,3.4863636363636363,0.6,3.8963636363636365,9.282727272727273,,,,,,,,,
2016-12-01,1.72,1.69,0.43,0.09,0.0,0.2,0.41,9.94,58.29,56.71,22.94,0.74,66.82,8.84,1.41,3.15,26.36,,,,,,,,,,38.7,37.98,9.73,2.02,0.0,4.47,9.12,3.91,22.91,22.29,9.02,0.29,26.26,3.47,0.55,1.24,10.36,,,,,,,,,,1.2658333333333334,1.1424999999999998,0.3516666666666666,0.6141666666666666,,0.30083333333333334,0.3133333333333333,8.928333333333333,49.8725,39.1275,28.728333333333335,0.08916666666666669,60.99583333333334,7.891666666666667,1.3441666666666665,8.005833333333333,21.444166666666664,,,,,,,,,,37.222500000000004,33.5525,10.606666666666667,19.554166666666667,,9.239166666666668,9.370833333333334,3.9433333333333334,22.008333333333336,17.168333333333333,12.843333333333334,0.041666666666666664,26.906666666666666,3.485,0.5958333333333333,3.6750000000000003,9.3725,,,,,,,,,
2017-01-01,1.76,2.06,0.59,-0.16,0.0,0.16,0.36,10.6,64.08,60.88,24.89,-1.19,72.33,9.78,1.54,3.4,26.62,,,,,,,,,,35.6,41.81,12.01,-3.35,0.0,3.21,7.36,3.87,23.38,22.21,9.08,-0.44,26.39,3.57,0.56,1.24,9.71,,,,,,,,,,1.2683333333333333,1.2175,0.37250000000000005,0.5591666666666667,,0.29833333333333334,0.3133333333333333,8.970833333333333,50.467499999999994,40.4925,28.4975,0.02833333333333336,60.80083333333334,7.941666666666667,1.3466666666666667,8.048333333333334,21.1825,,,,,,,,,,36.38333333333333,34.47416666666667,10.869166666666667,18.163333333333334,,9.085833333333333,9.181666666666667,3.9391666666666665,22.111666666666668,17.5775,12.704166666666666,0.02,26.686666666666667,3.485,0.5933333333333334,3.685,9.2175,,,,,,,,,
2017-02-01,1.61,1.34,0.2,0.15,0.0,0.2,0.34,9.68,52.15,45.7,21.82,-2.58,61.56,8.21,1.32,4.48,28.84,,,,,,,,,,43.58,36.21,5.36,4.04,0.0,5.52,9.32,4.14,22.31,19.55,9.33,-1.11,26.34,3.51,0.56,1.92,12.34,,,,,,,,,,1.3033333333333335,1.2633333333333334,0.36666666666666664,0.5008333333333334,,0.29583333333333334,0.3116666666666667,8.998333333333333,50.890833333333326,41.344166666666666,27.704166666666666,-0.11749999999999998,60.28666666666667,7.975833333333333,1.344166666666667,8.066666666666666,20.995,,,,,,,,,,36.52166666666667,35.178333333333335,10.512500000000001,16.004166666666666,,8.875,8.910833333333334,3.953333333333333,22.304999999999996,17.950833333333332,12.3725,-0.043333333333333335,26.485,3.5016666666666665,0.5925,3.6941666666666664,9.145833333333334,,,,,,,,,
2017-03-01,1.34,0.87,0.21,0.67,0.0,0.3,0.37,10.26,48.25,40.69,27.74,-2.86,64.83,8.44,1.45,8.92,29.14,,,,,,,,,,43.44,28.1,6.69,21.71,0.0,9.85,11.92,4.28,20.13,16.97,11.57,-1.19,27.04,3.52,0.61,3.72,12.16,,,,,,,,,,1.33,1.2683333333333333,0.3475,0.4725,,0.29833333333333334,0.3141666666666667,9.0375,50.69666666666666,41.73583333333333,27.363333333333333,-0.3499999999999999,59.78916666666666,7.994166666666666,1.3499999999999999,8.195833333333335,21.505,,,,,,,,,,37.17333333333334,35.18083333333333,9.805833333333334,14.876666666666667,,8.91,8.93,3.9683333333333333,22.219166666666666,18.11,12.226666666666667,-0.14,26.269166666666667,3.5083333333333333,0.595,3.7475,9.356666666666666,,,,,,,,,
2017-04-01,1.15,0.86,0.14,0.55,0.0,0.36,0.25,9.49,43.76,35.11,22.55,-1.63,59.27,7.5,1.48,10.8,24.06,,,,,,,,,,41.9,31.14,4.91,20.15,0.0,13.13,8.95,4.44,20.45,16.4,10.54,-0.76,27.69,3.5,0.69,5.05,11.24,,,,,,,,,,1.3591666666666666,1.2716666666666667,0.3283333333333333,0.4533333333333333,,0.2975,0.31583333333333335,9.102500000000001,50.676666666666655,42.262499999999996,26.378333333333334,-0.42250000000000004,59.7475,8.0275,1.366666666666667,8.2575,21.76,,,,,,,,,,38.10166666666667,35.145,9.021666666666667,14.065833333333336,,8.8075,8.926666666666666,4.0008333333333335,22.218333333333334,18.360833333333336,11.773333333333332,-0.17333333333333334,26.260833333333338,3.5250000000000004,0.6025,3.7783333333333338,9.479166666666666,,,,,,,,,
2017-05-01,1.11,1.08,0.19,0.32,0.0,0.37,0.37,8.93,46.38,33.6,27.3,0.51,56.1,7.51,1.53,12.98,18.98,,,,,,,,,,35.74,34.55,6.1,10.4,0.0,11.82,11.78,4.19,21.74,15.75,12.8,0.24,26.3,3.52,0.72,6.08,8.9,,,,,,,,,,1.3774999999999997,1.2908333333333333,0.32,0.4075,,0.29833333333333334,0.32583333333333336,9.136666666666667,51.14833333333334,42.72666666666667,25.639166666666668,-0.3824999999999999,59.93083333333333,8.07,1.3841666666666665,8.343333333333334,21.709166666666665,,,,,,,,,,38.27583333333333,35.339166666666664,8.616666666666667,12.204166666666666,,8.6425,9.126666666666667,4.0075,22.3925,18.545833333333334,11.385,-0.15416666666666667,26.284999999999997,3.5366666666666666,0.6091666666666667,3.8041666666666667,9.433333333333332,,,,,,,,,
2017-06-01,1.24,1.52,0.25,0.34,0.0,0.38,0.15,8.25,42.84,37.11,25.61,1.62,53.36,7.02,1.4,13.57,20.45,,,,,,,,,,34.95,42.91,7.09,9.54,0.0,10.72,4.33,3.94,20.44,17.7,12.22,0.77,25.46,3.35,0.67,6.48,9.76,,,,,,,,,,1.3975,1.2983333333333333,0.30833333333333335,0.3741666666666667,,0.2975,0.3183333333333333,9.160833333333333,51.01,43.402499999999996,24.83583333333333,-0.3108333333333333,59.92916666666667,8.086666666666666,1.3983333333333334,8.4625,22.239166666666666,,,,,,,,,,38.776666666666664,35.4575,8.263333333333334,11.2025,,8.594166666666666,8.909166666666666,4.011666666666667,22.281666666666666,18.838333333333335,10.965833333333334,-0.12083333333333335,26.23,3.5375,0.615,3.8491666666666666,9.6725,,,,,,,,,
2017-07-01,1.5,1.61,0.35,0.43,0.0,0.43,0.29,8.24,46.86,41.64,24.52,1.34,55.1,7.49,1.5,13.24,18.57,,,,,,,,,,35.83,38.51,8.37,10.19,0.0,10.38,6.94,3.79,21.58,19.18,11.29,0.62,25.37,3.45,0.69,6.1,8.55,,,,,,,,,,1.3958333333333333,1.3166666666666667,0.30083333333333334,0.35000000000000003,,0.29750000000000004,0.31583333333333335,9.156666666666666,50.971666666666664,44.035000000000004,24.315833333333334,-0.21749999999999994,59.73916666666667,8.105833333333335,1.4116666666666668,8.488333333333335,22.465,,,,,,,,,,38.67666666666667,35.836666666666666,8.073333333333332,10.581666666666665,,8.5875,8.827499999999999,4.006666666666667,22.2475,19.118333333333332,10.715833333333334,-0.07750000000000003,26.12166666666667,3.5433333333333334,0.6208333333333333,3.856666666666667,9.770833333333334,,,,,,,,,
2017-08-01,1.39,1.72,0.32,0.14,0.0,0.43,0.5,8.35,45.29,35.97,23.99,1.02,57.98,7.61,1.44,12.41,18.32,,,,,,,,,,32.0,39.42,7.28,3.33,0.0,9.9,11.42,3.95,21.43,17.02,11.35,0.48,27.43,3.6,0.68,5.87,8.67,,,,,,,,,,1.3958333333333333,1.3641666666666667,0.29750000000000004,0.29583333333333334,,0.3,0.3258333333333333,9.161666666666667,50.979166666666664,44.17083333333333,24.05666666666667,-0.09833333333333327,59.845,8.109166666666667,1.4183333333333332,8.491666666666667,22.495,,,,,,,,,,38.204166666666666,36.531666666666666,7.855,9.082500000000001,,8.501666666666667,8.910833333333333,4.008333333333334,22.2475,19.18,10.590833333333334,-0.021666666666666685,26.16666666666667,3.544166666666666,0.6233333333333334,3.8575000000000004,9.783333333333333,,,,,,,,,
2017-09-01,1.24,1.33,0.19,0.41,0.0,0.36,0.28,8.34,46.6,36.36,24.25,0.65,56.62,7.4,1.46,9.11,19.71,,,,,,,,,,36.55,39.11,5.65,12.17,0.0,10.47,8.23,3.98,22.2,17.33,11.56,0.31,26.98,3.52,0.7,4.34,9.39,,,,,,,,,,1.3991666666666667,1.38,0.29250000000000004,0.2808333333333333,,0.30333333333333334,0.32666666666666666,9.200833333333334,50.62916666666666,43.66083333333333,24.188333333333336,-0.11999999999999995,60.02916666666667,8.084999999999999,1.4433333333333334,8.4275,22.939166666666665,,,,,,,,,,38.1075,36.805,7.6675,8.556666666666667,,8.524166666666668,8.899166666666668,4.03,22.094166666666666,18.949166666666667,10.66,-0.03166666666666668,26.269166666666663,3.534166666666667,0.6358333333333334,3.83,9.999166666666666,,,,,,,,,
2017-10-01,1.51,1.21,0.17,-0.07,0.0,0.3,0.4,9.24,48.61,42.23,20.53,-0.64,56.56,7.73,1.41,7.04,30.64,,,,,,,,,,42.19,33.79,4.7,-1.9,0.0,8.29,11.06,4.12,21.7,18.85,9.16,-0.28,25.25,3.45,0.63,3.14,13.68,,,,,,,,,,1.4166666666666667,1.3716666666666668,0.2816666666666667,0.265,,0.30666666666666664,0.33666666666666667,9.2225,50.012499999999996,43.134166666666665,24.105,-0.24499999999999997,59.990833333333335,8.014999999999999,1.4383333333333332,8.550833333333333,23.933333333333337,,,,,,,,,,38.483333333333334,36.45666666666667,7.322499999999999,8.105,,8.597499999999998,9.1475,4.0425,21.840833333333332,18.73333333333333,10.630833333333333,-0.08666666666666668,26.275000000000002,3.5058333333333334,0.6341666666666667,3.8874999999999997,10.450833333333334,,,,,,,,,
2017-11-01,1.56,1.53,0.19,-0.04,0.0,0.17,0.32,9.81,54.56,52.01,22.43,-0.7,59.84,8.27,1.48,3.68,27.84,,,,,,,,,,41.39,40.65,4.96,-1.09,0.0,4.5,8.48,4.09,22.74,21.68,9.35,-0.29,24.94,3.45,0.62,1.53,11.6,,,,,,,,,,1.4275000000000002,1.4016666666666666,0.26916666666666667,0.23583333333333334,,0.305,0.33666666666666667,9.260833333333332,49.80583333333334,43.1675,24.0475,-0.30999999999999994,60.030833333333334,7.983333333333333,1.4516666666666664,8.565,24.127499999999998,,,,,,,,,,38.48916666666667,37.01499999999999,6.904166666666668,7.267499999999999,,8.521666666666667,9.075833333333334,4.058333333333333,21.750833333333333,18.74416666666667,10.605833333333335,-0.11333333333333336,26.287499999999998,3.4924999999999997,0.64,3.8925,10.53,,,,,,,,,
2017-12-01,1.38,1.47,0.26,0.25,0.0,0.18,0.6,10.24,49.47,47.06,24.99,-1.93,70.24,8.37,1.39,2.74,38.98,,,,,,,,,,35.46,37.7,6.71,6.4,0.0,4.68,15.43,4.04,19.52,18.57,9.86,-0.76,27.71,3.3,0.55,1.08,15.38,,,,,,,,,,1.3991666666666667,1.3833333333333335,0.25499999999999995,0.24916666666666668,,0.30333333333333334,0.35250000000000004,9.285833333333333,49.070833333333326,42.36333333333334,24.218333333333334,-0.5324999999999999,60.31583333333333,7.944166666666667,1.45,8.530833333333332,25.17916666666667,,,,,,,,,,38.219166666666666,36.99166666666667,6.6525,7.6325,,8.539166666666667,9.601666666666667,4.069166666666667,21.468333333333334,18.434166666666666,10.675833333333332,-0.20083333333333334,26.408333333333335,3.4783333333333335,0.64,3.8791666666666664,10.948333333333332,,,,,,,,,
