TIME,GEO,UNIT,Value,Year,Week,Week num
2018W26,Voreio Aigaio,Number,30,2018,W26,26
2018W27,Voreio Aigaio,Number,48,2018,W27,27
2018W28,Voreio Aigaio,Number,40,2018,W28,28
2018W29,Voreio Aigaio,Number,48,2018,W29,29
2018W30,Voreio Aigaio,Number,38,2018,W30,30
2018W31,Voreio Aigaio,Number,45,2018,W31,31
2018W32,Voreio Aigaio,Number,47,2018,W32,32
2018W33,Voreio Aigaio,Number,49,2018,W33,33
2018W34,Voreio Aigaio,Number,41,2018,W34,34
2018W35,Voreio Aigaio,Number,41,2018,W35,35
2018W36,Voreio Aigaio,Number,44,2018,W36,36
2018W37,Voreio Aigaio,Number,33,2018,W37,37
2018W38,Voreio Aigaio,Number,38,2018,W38,38
2018W39,Voreio Aigaio,Number,36,2018,W39,39
2018W40,Voreio Aigaio,Number,41,2018,W40,40
2018W41,Voreio Aigaio,Number,34,2018,W41,41
2018W42,Voreio Aigaio,Number,45,2018,W42,42
2018W43,Voreio Aigaio,Number,51,2018,W43,43
2018W44,Voreio Aigaio,Number,43,2018,W44,44
2018W45,Voreio Aigaio,Number,49,2018,W45,45
2018W46,Voreio Aigaio,Number,43,2018,W46,46
2018W47,Voreio Aigaio,Number,42,2018,W47,47
2018W48,Voreio Aigaio,Number,68,2018,W48,48
2018W49,Voreio Aigaio,Number,52,2018,W49,49
2018W50,Voreio Aigaio,Number,45,2018,W50,50
2018W51,Voreio Aigaio,Number,60,2018,W51,51
2018W52,Voreio Aigaio,Number,54,2018,W52,52
2018W99,Voreio Aigaio,Number,:,2018,W99,99
2019W01,Voreio Aigaio,Number,50,2019,W01,1
2019W02,Voreio Aigaio,Number,57,2019,W02,2
2019W03,Voreio Aigaio,Number,60,2019,W03,3
2019W04,Voreio Aigaio,Number,52,2019,W04,4
2019W05,Voreio Aigaio,Number,59,2019,W05,5
2019W06,Voreio Aigaio,Number,59,2019,W06,6
2019W07,Voreio Aigaio,Number,42,2019,W07,7
2019W08,Voreio Aigaio,Number,54,2019,W08,8
2019W09,Voreio Aigaio,Number,59,2019,W09,9
2019W10,Voreio Aigaio,Number,40,2019,W10,10
2019W11,Voreio Aigaio,Number,40,2019,W11,11
2019W12,Voreio Aigaio,Number,48,2019,W12,12
2019W13,Voreio Aigaio,Number,44,2019,W13,13
2019W14,Voreio Aigaio,Number,43,2019,W14,14
2019W15,Voreio Aigaio,Number,50,2019,W15,15
2019W16,Voreio Aigaio,Number,42,2019,W16,16
2019W17,Voreio Aigaio,Number,48,2019,W17,17
2019W18,Voreio Aigaio,Number,46,2019,W18,18
2019W19,Voreio Aigaio,Number,47,2019,W19,19
2019W20,Voreio Aigaio,Number,38,2019,W20,20
2019W21,Voreio Aigaio,Number,50,2019,W21,21
2019W22,Voreio Aigaio,Number,39,2019,W22,22
2019W23,Voreio Aigaio,Number,36,2019,W23,23
2019W24,Voreio Aigaio,Number,37,2019,W24,24
2019W25,Voreio Aigaio,Number,49,2019,W25,25
2019W26,Voreio Aigaio,Number,47,2019,W26,26
2019W27,Voreio Aigaio,Number,46,2019,W27,27
2019W28,Voreio Aigaio,Number,46,2019,W28,28
2019W29,Voreio Aigaio,Number,30,2019,W29,29
2019W30,Voreio Aigaio,Number,48,2019,W30,30
2019W31,Voreio Aigaio,Number,48,2019,W31,31
2019W32,Voreio Aigaio,Number,46,2019,W32,32
2019W33,Voreio Aigaio,Number,58,2019,W33,33
2019W34,Voreio Aigaio,Number,38,2019,W34,34
2019W35,Voreio Aigaio,Number,51,2019,W35,35
2019W36,Voreio Aigaio,Number,33,2019,W36,36
2019W37,Voreio Aigaio,Number,42,2019,W37,37
2019W38,Voreio Aigaio,Number,40,2019,W38,38
2019W39,Voreio Aigaio,Number,34,2019,W39,39
2019W40,Voreio Aigaio,Number,38,2019,W40,40
2019W41,Voreio Aigaio,Number,31,2019,W41,41
2019W42,Voreio Aigaio,Number,38,2019,W42,42
2019W43,Voreio Aigaio,Number,46,2019,W43,43
2019W44,Voreio Aigaio,Number,51,2019,W44,44
2019W45,Voreio Aigaio,Number,30,2019,W45,45
2019W46,Voreio Aigaio,Number,41,2019,W46,46
2019W47,Voreio Aigaio,Number,49,2019,W47,47
2019W48,Voreio Aigaio,Number,45,2019,W48,48
2019W49,Voreio Aigaio,Number,60,2019,W49,49
2019W50,Voreio Aigaio,Number,37,2019,W50,50
2019W51,Voreio Aigaio,Number,56,2019,W51,51
2019W52,Voreio Aigaio,Number,54,2019,W52,52
2019W99,Voreio Aigaio,Number,:,2019,W99,99
2020W01,Voreio Aigaio,Number,63,2020,W01,1
2020W02,Voreio Aigaio,Number,57,2020,W02,2
2020W03,Voreio Aigaio,Number,56,2020,W03,3
2020W04,Voreio Aigaio,Number,49,2020,W04,4
2020W05,Voreio Aigaio,Number,51,2020,W05,5
2020W06,Voreio Aigaio,Number,63,2020,W06,6
2020W07,Voreio Aigaio,Number,46,2020,W07,7
2020W08,Voreio Aigaio,Number,57,2020,W08,8
2020W09,Voreio Aigaio,Number,46,2020,W09,9
2020W10,Voreio Aigaio,Number,61,2020,W10,10
2020W11,Voreio Aigaio,Number,46,2020,W11,11
2020W12,Voreio Aigaio,Number,62,2020,W12,12
2020W13,Voreio Aigaio,Number,41,2020,W13,13
2020W14,Voreio Aigaio,Number,46,2020,W14,14
2020W15,Voreio Aigaio,Number,32,2020,W15,15
2020W16,Voreio Aigaio,Number,48,2020,W16,16
2020W17,Voreio Aigaio,Number,52,2020,W17,17
2020W18,Voreio Aigaio,Number,50,2020,W18,18
2020W19,Voreio Aigaio,Number,36,2020,W19,19
2020W20,Voreio Aigaio,Number,42,2020,W20,20
2020W21,Voreio Aigaio,Number,43,2020,W21,21
2020W22,Voreio Aigaio,Number,29,2020,W22,22
2020W23,Voreio Aigaio,Number,47,2020,W23,23
2020W24,Voreio Aigaio,Number,34,2020,W24,24
2020W25,Voreio Aigaio,Number,52,2020,W25,25
2020W26,Voreio Aigaio,Number,36,2020,W26,26
2020W27,Voreio Aigaio,Number,61,2020,W27,27
2020W28,Voreio Aigaio,Number,49,2020,W28,28
2020W29,Voreio Aigaio,Number,51,2020,W29,29
2020W30,Voreio Aigaio,Number,42,2020,W30,30
2020W31,Voreio Aigaio,Number,41,2020,W31,31
2020W32,Voreio Aigaio,Number,46,2020,W32,32
2020W33,Voreio Aigaio,Number,42,2020,W33,33
2020W34,Voreio Aigaio,Number,23,2020,W34,34
2020W35,Voreio Aigaio,Number,42,2020,W35,35
2020W36,Voreio Aigaio,Number,67,2020,W36,36
2020W37,Voreio Aigaio,Number,50,2020,W37,37
2020W38,Voreio Aigaio,Number,48,2020,W38,38
2020W39,Voreio Aigaio,Number,50,2020,W39,39
2020W40,Voreio Aigaio,Number,46,2020,W40,40
2020W41,Voreio Aigaio,Number,34,2020,W41,41
2020W42,Voreio Aigaio,Number,50,2020,W42,42
2020W43,Voreio Aigaio,Number,38,2020,W43,43
2020W44,Voreio Aigaio,Number,32,2020,W44,44
2020W45,Voreio Aigaio,Number,38,2020,W45,45
2020W46,Voreio Aigaio,Number,43,2020,W46,46
2020W47,Voreio Aigaio,Number,36,2020,W47,47
2020W48,Voreio Aigaio,Number,52,2020,W48,48
2020W49,Voreio Aigaio,Number,46,2020,W49,49
2020W50,Voreio Aigaio,Number,46,2020,W50,50
2020W51,Voreio Aigaio,Number,58,2020,W51,51
2020W52,Voreio Aigaio,Number,49,2020,W52,52
2020W53,Voreio Aigaio,Number,43,2020,W53,53
2020W99,Voreio Aigaio,Number,:,2020,W99,99
2021W01,Voreio Aigaio,Number,:,2021,W01,1
2021W02,Voreio Aigaio,Number,:,2021,W02,2
2021W03,Voreio Aigaio,Number,:,2021,W03,3
2021W04,Voreio Aigaio,Number,:,2021,W04,4
2021W05,Voreio Aigaio,Number,:,2021,W05,5
2021W06,Voreio Aigaio,Number,:,2021,W06,6
2021W07,Voreio Aigaio,Number,:,2021,W07,7
2021W08,Voreio Aigaio,Number,:,2021,W08,8
2021W09,Voreio Aigaio,Number,:,2021,W09,9
2021W10,Voreio Aigaio,Number,:,2021,W10,10
2021W99,Voreio Aigaio,Number,:,2021,W99,99
2016W01,"Lesvos, Limnos",Number,24,2016,W01,1
2016W02,"Lesvos, Limnos",Number,29,2016,W02,2
2016W03,"Lesvos, Limnos",Number,29,2016,W03,3
2016W04,"Lesvos, Limnos",Number,25,2016,W04,4
2016W05,"Lesvos, Limnos",Number,28,2016,W05,5
2016W06,"Lesvos, Limnos",Number,22,2016,W06,6
2016W07,"Lesvos, Limnos",Number,27,2016,W07,7
2016W08,"Lesvos, Limnos",Number,25,2016,W08,8
2016W09,"Lesvos, Limnos",Number,17,2016,W09,9
2016W10,"Lesvos, Limnos",Number,22,2016,W10,10
2016W11,"Lesvos, Limnos",Number,24,2016,W11,11
2016W12,"Lesvos, Limnos",Number,24,2016,W12,12
2016W13,"Lesvos, Limnos",Number,25,2016,W13,13
2016W14,"Lesvos, Limnos",Number,27,2016,W14,14
2016W15,"Lesvos, Limnos",Number,21,2016,W15,15
2016W16,"Lesvos, Limnos",Number,19,2016,W16,16
2016W17,"Lesvos, Limnos",Number,22,2016,W17,17
2016W18,"Lesvos, Limnos",Number,23,2016,W18,18
2016W19,"Lesvos, Limnos",Number,19,2016,W19,19
2016W20,"Lesvos, Limnos",Number,21,2016,W20,20
2016W21,"Lesvos, Limnos",Number,16,2016,W21,21
2016W22,"Lesvos, Limnos",Number,25,2016,W22,22
2016W23,"Lesvos, Limnos",Number,14,2016,W23,23
2016W24,"Lesvos, Limnos",Number,16,2016,W24,24
2016W25,"Lesvos, Limnos",Number,44,2016,W25,25
2016W26,"Lesvos, Limnos",Number,24,2016,W26,26
2016W27,"Lesvos, Limnos",Number,17,2016,W27,27
2016W28,"Lesvos, Limnos",Number,29,2016,W28,28
2016W29,"Lesvos, Limnos",Number,21,2016,W29,29
2016W30,"Lesvos, Limnos",Number,24,2016,W30,30
2016W31,"Lesvos, Limnos",Number,34,2016,W31,31
2016W32,"Lesvos, Limnos",Number,20,2016,W32,32
2016W33,"Lesvos, Limnos",Number,27,2016,W33,33
2016W34,"Lesvos, Limnos",Number,15,2016,W34,34
2016W35,"Lesvos, Limnos",Number,18,2016,W35,35
2016W36,"Lesvos, Limnos",Number,21,2016,W36,36
2016W37,"Lesvos, Limnos",Number,18,2016,W37,37
2016W38,"Lesvos, Limnos",Number,20,2016,W38,38
2016W39,"Lesvos, Limnos",Number,13,2016,W39,39
2016W40,"Lesvos, Limnos",Number,20,2016,W40,40
2016W41,"Lesvos, Limnos",Number,29,2016,W41,41
2016W42,"Lesvos, Limnos",Number,25,2016,W42,42
2016W43,"Lesvos, Limnos",Number,14,2016,W43,43
2016W44,"Lesvos, Limnos",Number,26,2016,W44,44
2016W45,"Lesvos, Limnos",Number,35,2016,W45,45
2016W46,"Lesvos, Limnos",Number,31,2016,W46,46
2016W47,"Lesvos, Limnos",Number,27,2016,W47,47
2016W48,"Lesvos, Limnos",Number,26,2016,W48,48
2016W49,"Lesvos, Limnos",Number,25,2016,W49,49
2016W50,"Lesvos, Limnos",Number,27,2016,W50,50
2016W51,"Lesvos, Limnos",Number,22,2016,W51,51
2016W52,"Lesvos, Limnos",Number,30,2016,W52,52
2016W99,"Lesvos, Limnos",Number,:,2016,W99,99
2017W01,"Lesvos, Limnos",Number,33,2017,W01,1
2017W02,"Lesvos, Limnos",Number,45,2017,W02,2
2017W03,"Lesvos, Limnos",Number,34,2017,W03,3
2017W04,"Lesvos, Limnos",Number,38,2017,W04,4
2017W05,"Lesvos, Limnos",Number,32,2017,W05,5
2017W06,"Lesvos, Limnos",Number,42,2017,W06,6
2017W07,"Lesvos, Limnos",Number,27,2017,W07,7
2017W08,"Lesvos, Limnos",Number,27,2017,W08,8
2017W09,"Lesvos, Limnos",Number,22,2017,W09,9
2017W10,"Lesvos, Limnos",Number,25,2017,W10,10
2017W11,"Lesvos, Limnos",Number,16,2017,W11,11
2017W12,"Lesvos, Limnos",Number,24,2017,W12,12
2017W13,"Lesvos, Limnos",Number,29,2017,W13,13
2017W14,"Lesvos, Limnos",Number,20,2017,W14,14
2017W15,"Lesvos, Limnos",Number,20,2017,W15,15
2017W16,"Lesvos, Limnos",Number,25,2017,W16,16
2017W17,"Lesvos, Limnos",Number,17,2017,W17,17
2017W18,"Lesvos, Limnos",Number,24,2017,W18,18
2017W19,"Lesvos, Limnos",Number,21,2017,W19,19
2017W20,"Lesvos, Limnos",Number,16,2017,W20,20
2017W21,"Lesvos, Limnos",Number,22,2017,W21,21
2017W22,"Lesvos, Limnos",Number,25,2017,W22,22
2017W23,"Lesvos, Limnos",Number,17,2017,W23,23
2017W24,"Lesvos, Limnos",Number,20,2017,W24,24
2017W25,"Lesvos, Limnos",Number,19,2017,W25,25
2017W26,"Lesvos, Limnos",Number,25,2017,W26,26
2017W27,"Lesvos, Limnos",Number,27,2017,W27,27
2017W28,"Lesvos, Limnos",Number,32,2017,W28,28
2017W29,"Lesvos, Limnos",Number,13,2017,W29,29
2017W30,"Lesvos, Limnos",Number,21,2017,W30,30
2017W31,"Lesvos, Limnos",Number,24,2017,W31,31
2017W32,"Lesvos, Limnos",Number,25,2017,W32,32
2017W33,"Lesvos, Limnos",Number,27,2017,W33,33
2017W34,"Lesvos, Limnos",Number,23,2017,W34,34
2017W35,"Lesvos, Limnos",Number,16,2017,W35,35
2017W36,"Lesvos, Limnos",Number,20,2017,W36,36
2017W37,"Lesvos, Limnos",Number,26,2017,W37,37
2017W38,"Lesvos, Limnos",Number,19,2017,W38,38
2017W39,"Lesvos, Limnos",Number,16,2017,W39,39
2017W40,"Lesvos, Limnos",Number,26,2017,W40,40
2017W41,"Lesvos, Limnos",Number,24,2017,W41,41
2017W42,"Lesvos, Limnos",Number,18,2017,W42,42
2017W43,"Lesvos, Limnos",Number,25,2017,W43,43
2017W44,"Lesvos, Limnos",Number,31,2017,W44,44
2017W45,"Lesvos, Limnos",Number,31,2017,W45,45
2017W46,"Lesvos, Limnos",Number,26,2017,W46,46
2017W47,"Lesvos, Limnos",Number,21,2017,W47,47
2017W48,"Lesvos, Limnos",Number,26,2017,W48,48
2017W49,"Lesvos, Limnos",Number,21,2017,W49,49
2017W50,"Lesvos, Limnos",Number,22,2017,W50,50
2017W51,"Lesvos, Limnos",Number,24,2017,W51,51
2017W52,"Lesvos, Limnos",Number,20,2017,W52,52
2017W99,"Lesvos, Limnos",Number,:,2017,W99,99
2018W01,"Lesvos, Limnos",Number,23,2018,W01,1
2018W02,"Lesvos, Limnos",Number,23,2018,W02,2
2018W03,"Lesvos, Limnos",Number,33,2018,W03,3
2018W04,"Lesvos, Limnos",Number,40,2018,W04,4
2018W05,"Lesvos, Limnos",Number,25,2018,W05,5
2018W06,"Lesvos, Limnos",Number,27,2018,W06,6
2018W07,"Lesvos, Limnos",Number,31,2018,W07,7
2018W08,"Lesvos, Limnos",Number,19,2018,W08,8
2018W09,"Lesvos, Limnos",Number,22,2018,W09,9
2018W10,"Lesvos, Limnos",Number,36,2018,W10,10
2018W11,"Lesvos, Limnos",Number,27,2018,W11,11
2018W12,"Lesvos, Limnos",Number,20,2018,W12,12
2018W13,"Lesvos, Limnos",Number,21,2018,W13,13
2018W14,"Lesvos, Limnos",Number,34,2018,W14,14
2018W15,"Lesvos, Limnos",Number,27,2018,W15,15
2018W16,"Lesvos, Limnos",Number,25,2018,W16,16
2018W17,"Lesvos, Limnos",Number,24,2018,W17,17
2018W18,"Lesvos, Limnos",Number,22,2018,W18,18
2018W19,"Lesvos, Limnos",Number,20,2018,W19,19
2018W20,"Lesvos, Limnos",Number,21,2018,W20,20
2018W21,"Lesvos, Limnos",Number,17,2018,W21,21
2018W22,"Lesvos, Limnos",Number,20,2018,W22,22
2018W23,"Lesvos, Limnos",Number,26,2018,W23,23
2018W24,"Lesvos, Limnos",Number,29,2018,W24,24
2018W25,"Lesvos, Limnos",Number,26,2018,W25,25
2018W26,"Lesvos, Limnos",Number,13,2018,W26,26
2018W27,"Lesvos, Limnos",Number,24,2018,W27,27
2018W28,"Lesvos, Limnos",Number,24,2018,W28,28
2018W29,"Lesvos, Limnos",Number,23,2018,W29,29
2018W30,"Lesvos, Limnos",Number,26,2018,W30,30
2018W31,"Lesvos, Limnos",Number,24,2018,W31,31
2018W32,"Lesvos, Limnos",Number,23,2018,W32,32
2018W33,"Lesvos, Limnos",Number,28,2018,W33,33
2018W34,"Lesvos, Limnos",Number,16,2018,W34,34
2018W35,"Lesvos, Limnos",Number,17,2018,W35,35
2018W36,"Lesvos, Limnos",Number,19,2018,W36,36
2018W37,"Lesvos, Limnos",Number,18,2018,W37,37
2018W38,"Lesvos, Limnos",Number,20,2018,W38,38
2018W39,"Lesvos, Limnos",Number,22,2018,W39,39
2018W40,"Lesvos, Limnos",Number,26,2018,W40,40
2018W41,"Lesvos, Limnos",Number,20,2018,W41,41
2018W42,"Lesvos, Limnos",Number,21,2018,W42,42
2018W43,"Lesvos, Limnos",Number,30,2018,W43,43
2018W44,"Lesvos, Limnos",Number,22,2018,W44,44
2018W45,"Lesvos, Limnos",Number,26,2018,W45,45
2018W46,"Lesvos, Limnos",Number,20,2018,W46,46
2018W47,"Lesvos, Limnos",Number,20,2018,W47,47
2018W48,"Lesvos, Limnos",Number,32,2018,W48,48
2018W49,"Lesvos, Limnos",Number,32,2018,W49,49
2018W50,"Lesvos, Limnos",Number,25,2018,W50,50
2018W51,"Lesvos, Limnos",Number,34,2018,W51,51
2018W52,"Lesvos, Limnos",Number,31,2018,W52,52
2018W99,"Lesvos, Limnos",Number,:,2018,W99,99
2019W01,"Lesvos, Limnos",Number,22,2019,W01,1
2019W02,"Lesvos, Limnos",Number,26,2019,W02,2
2019W03,"Lesvos, Limnos",Number,34,2019,W03,3
2019W04,"Lesvos, Limnos",Number,29,2019,W04,4
2019W05,"Lesvos, Limnos",Number,37,2019,W05,5
2019W06,"Lesvos, Limnos",Number,30,2019,W06,6
2019W07,"Lesvos, Limnos",Number,21,2019,W07,7
2019W08,"Lesvos, Limnos",Number,30,2019,W08,8
2019W09,"Lesvos, Limnos",Number,32,2019,W09,9
2019W10,"Lesvos, Limnos",Number,16,2019,W10,10
2019W11,"Lesvos, Limnos",Number,20,2019,W11,11
2019W12,"Lesvos, Limnos",Number,23,2019,W12,12
2019W13,"Lesvos, Limnos",Number,21,2019,W13,13
2019W14,"Lesvos, Limnos",Number,21,2019,W14,14
2019W15,"Lesvos, Limnos",Number,24,2019,W15,15
2019W16,"Lesvos, Limnos",Number,20,2019,W16,16
2019W17,"Lesvos, Limnos",Number,21,2019,W17,17
2019W18,"Lesvos, Limnos",Number,21,2019,W18,18
2019W19,"Lesvos, Limnos",Number,21,2019,W19,19
2019W20,"Lesvos, Limnos",Number,24,2019,W20,20
2019W21,"Lesvos, Limnos",Number,19,2019,W21,21
2019W22,"Lesvos, Limnos",Number,21,2019,W22,22
2019W23,"Lesvos, Limnos",Number,16,2019,W23,23
2019W24,"Lesvos, Limnos",Number,20,2019,W24,24
2019W25,"Lesvos, Limnos",Number,20,2019,W25,25
2019W26,"Lesvos, Limnos",Number,23,2019,W26,26
2019W27,"Lesvos, Limnos",Number,26,2019,W27,27
2019W28,"Lesvos, Limnos",Number,21,2019,W28,28
2019W29,"Lesvos, Limnos",Number,13,2019,W29,29
2019W30,"Lesvos, Limnos",Number,24,2019,W30,30
2019W31,"Lesvos, Limnos",Number,24,2019,W31,31
2019W32,"Lesvos, Limnos",Number,22,2019,W32,32
2019W33,"Lesvos, Limnos",Number,34,2019,W33,33
2019W34,"Lesvos, Limnos",Number,22,2019,W34,34
2019W35,"Lesvos, Limnos",Number,27,2019,W35,35
2019W36,"Lesvos, Limnos",Number,21,2019,W36,36
2019W37,"Lesvos, Limnos",Number,23,2019,W37,37
2019W38,"Lesvos, Limnos",Number,27,2019,W38,38
2019W39,"Lesvos, Limnos",Number,15,2019,W39,39
2019W40,"Lesvos, Limnos",Number,22,2019,W40,40
2019W41,"Lesvos, Limnos",Number,18,2019,W41,41
2019W42,"Lesvos, Limnos",Number,21,2019,W42,42
2019W43,"Lesvos, Limnos",Number,24,2019,W43,43
2019W44,"Lesvos, Limnos",Number,29,2019,W44,44
2019W45,"Lesvos, Limnos",Number,17,2019,W45,45
2019W46,"Lesvos, Limnos",Number,24,2019,W46,46
2019W47,"Lesvos, Limnos",Number,33,2019,W47,47
2019W48,"Lesvos, Limnos",Number,31,2019,W48,48
2019W49,"Lesvos, Limnos",Number,33,2019,W49,49
2019W50,"Lesvos, Limnos",Number,23,2019,W50,50
2019W51,"Lesvos, Limnos",Number,34,2019,W51,51
2019W52,"Lesvos, Limnos",Number,23,2019,W52,52
2019W99,"Lesvos, Limnos",Number,:,2019,W99,99
2020W01,"Lesvos, Limnos",Number,27,2020,W01,1
2020W02,"Lesvos, Limnos",Number,25,2020,W02,2
2020W03,"Lesvos, Limnos",Number,31,2020,W03,3
2020W04,"Lesvos, Limnos",Number,32,2020,W04,4
2020W05,"Lesvos, Limnos",Number,24,2020,W05,5
2020W06,"Lesvos, Limnos",Number,30,2020,W06,6
2020W07,"Lesvos, Limnos",Number,21,2020,W07,7
2020W08,"Lesvos, Limnos",Number,35,2020,W08,8
2020W09,"Lesvos, Limnos",Number,26,2020,W09,9
2020W10,"Lesvos, Limnos",Number,34,2020,W10,10
2020W11,"Lesvos, Limnos",Number,21,2020,W11,11
2020W12,"Lesvos, Limnos",Number,23,2020,W12,12
2020W13,"Lesvos, Limnos",Number,22,2020,W13,13
2020W14,"Lesvos, Limnos",Number,25,2020,W14,14
2020W15,"Lesvos, Limnos",Number,21,2020,W15,15
2020W16,"Lesvos, Limnos",Number,25,2020,W16,16
2020W17,"Lesvos, Limnos",Number,32,2020,W17,17
2020W18,"Lesvos, Limnos",Number,23,2020,W18,18
2020W19,"Lesvos, Limnos",Number,23,2020,W19,19
2020W20,"Lesvos, Limnos",Number,23,2020,W20,20
2020W21,"Lesvos, Limnos",Number,23,2020,W21,21
2020W22,"Lesvos, Limnos",Number,14,2020,W22,22
2020W23,"Lesvos, Limnos",Number,30,2020,W23,23
2020W24,"Lesvos, Limnos",Number,17,2020,W24,24
2020W25,"Lesvos, Limnos",Number,30,2020,W25,25
2020W26,"Lesvos, Limnos",Number,17,2020,W26,26
2020W27,"Lesvos, Limnos",Number,29,2020,W27,27
2020W28,"Lesvos, Limnos",Number,28,2020,W28,28
2020W29,"Lesvos, Limnos",Number,24,2020,W29,29
2020W30,"Lesvos, Limnos",Number,19,2020,W30,30
2020W31,"Lesvos, Limnos",Number,22,2020,W31,31
2020W32,"Lesvos, Limnos",Number,23,2020,W32,32
2020W33,"Lesvos, Limnos",Number,22,2020,W33,33
2020W34,"Lesvos, Limnos",Number,7,2020,W34,34
2020W35,"Lesvos, Limnos",Number,22,2020,W35,35
2020W36,"Lesvos, Limnos",Number,48,2020,W36,36
2020W37,"Lesvos, Limnos",Number,24,2020,W37,37
2020W38,"Lesvos, Limnos",Number,23,2020,W38,38
2020W39,"Lesvos, Limnos",Number,35,2020,W39,39
2020W40,"Lesvos, Limnos",Number,28,2020,W40,40
2020W41,"Lesvos, Limnos",Number,23,2020,W41,41
2020W42,"Lesvos, Limnos",Number,24,2020,W42,42
2020W43,"Lesvos, Limnos",Number,22,2020,W43,43
2020W44,"Lesvos, Limnos",Number,17,2020,W44,44
2020W45,"Lesvos, Limnos",Number,19,2020,W45,45
2020W46,"Lesvos, Limnos",Number,26,2020,W46,46
2020W47,"Lesvos, Limnos",Number,20,2020,W47,47
2020W48,"Lesvos, Limnos",Number,23,2020,W48,48
2020W49,"Lesvos, Limnos",Number,28,2020,W49,49
2020W50,"Lesvos, Limnos",Number,24,2020,W50,50
2020W51,"Lesvos, Limnos",Number,32,2020,W51,51
2020W52,"Lesvos, Limnos",Number,25,2020,W52,52
2020W53,"Lesvos, Limnos",Number,21,2020,W53,53
2020W99,"Lesvos, Limnos",Number,:,2020,W99,99
2021W01,"Lesvos, Limnos",Number,:,2021,W01,1
2021W02,"Lesvos, Limnos",Number,:,2021,W02,2
2021W03,"Lesvos, Limnos",Number,:,2021,W03,3
2021W04,"Lesvos, Limnos",Number,:,2021,W04,4
2021W05,"Lesvos, Limnos",Number,:,2021,W05,5
2021W06,"Lesvos, Limnos",Number,:,2021,W06,6
2021W07,"Lesvos, Limnos",Number,:,2021,W07,7
2021W08,"Lesvos, Limnos",Number,:,2021,W08,8
2021W09,"Lesvos, Limnos",Number,:,2021,W09,9
2021W10,"Lesvos, Limnos",Number,:,2021,W10,10
2021W99,"Lesvos, Limnos",Number,:,2021,W99,99
2016W01,"Ikaria, Samos",Number,12,2016,W01,1
2016W02,"Ikaria, Samos",Number,10,2016,W02,2
2016W03,"Ikaria, Samos",Number,13,2016,W03,3
2016W04,"Ikaria, Samos",Number,17,2016,W04,4
2016W05,"Ikaria, Samos",Number,5,2016,W05,5
2016W06,"Ikaria, Samos",Number,7,2016,W06,6
2016W07,"Ikaria, Samos",Number,10,2016,W07,7
2016W08,"Ikaria, Samos",Number,13,2016,W08,8
2016W09,"Ikaria, Samos",Number,13,2016,W09,9
2016W10,"Ikaria, Samos",Number,7,2016,W10,10
2016W11,"Ikaria, Samos",Number,9,2016,W11,11
2016W12,"Ikaria, Samos",Number,15,2016,W12,12
2016W13,"Ikaria, Samos",Number,9,2016,W13,13
2016W14,"Ikaria, Samos",Number,4,2016,W14,14
2016W15,"Ikaria, Samos",Number,6,2016,W15,15
2016W16,"Ikaria, Samos",Number,9,2016,W16,16
2016W17,"Ikaria, Samos",Number,14,2016,W17,17
2016W18,"Ikaria, Samos",Number,10,2016,W18,18
2016W19,"Ikaria, Samos",Number,6,2016,W19,19
2016W20,"Ikaria, Samos",Number,10,2016,W20,20
2016W21,"Ikaria, Samos",Number,16,2016,W21,21
2016W22,"Ikaria, Samos",Number,12,2016,W22,22
2016W23,"Ikaria, Samos",Number,15,2016,W23,23
2016W24,"Ikaria, Samos",Number,9,2016,W24,24
2016W25,"Ikaria, Samos",Number,17,2016,W25,25
2016W26,"Ikaria, Samos",Number,12,2016,W26,26
2016W27,"Ikaria, Samos",Number,10,2016,W27,27
2016W28,"Ikaria, Samos",Number,10,2016,W28,28
2016W29,"Ikaria, Samos",Number,13,2016,W29,29
2016W30,"Ikaria, Samos",Number,8,2016,W30,30
2016W31,"Ikaria, Samos",Number,12,2016,W31,31
2016W32,"Ikaria, Samos",Number,17,2016,W32,32
2016W33,"Ikaria, Samos",Number,13,2016,W33,33
2016W34,"Ikaria, Samos",Number,14,2016,W34,34
2016W35,"Ikaria, Samos",Number,9,2016,W35,35
2016W36,"Ikaria, Samos",Number,6,2016,W36,36
2016W37,"Ikaria, Samos",Number,9,2016,W37,37
2016W38,"Ikaria, Samos",Number,14,2016,W38,38
2016W39,"Ikaria, Samos",Number,7,2016,W39,39
2016W40,"Ikaria, Samos",Number,6,2016,W40,40
2016W41,"Ikaria, Samos",Number,7,2016,W41,41
2016W42,"Ikaria, Samos",Number,12,2016,W42,42
2016W43,"Ikaria, Samos",Number,8,2016,W43,43
2016W44,"Ikaria, Samos",Number,5,2016,W44,44
2016W45,"Ikaria, Samos",Number,10,2016,W45,45
2016W46,"Ikaria, Samos",Number,8,2016,W46,46
2016W47,"Ikaria, Samos",Number,6,2016,W47,47
2016W48,"Ikaria, Samos",Number,17,2016,W48,48
2016W49,"Ikaria, Samos",Number,10,2016,W49,49
2016W50,"Ikaria, Samos",Number,6,2016,W50,50
2016W51,"Ikaria, Samos",Number,18,2016,W51,51
2016W52,"Ikaria, Samos",Number,12,2016,W52,52
2016W99,"Ikaria, Samos",Number,:,2016,W99,99
2017W01,"Ikaria, Samos",Number,15,2017,W01,1
