Country,TIME,Week,Θάνατοι
Estonia,2018-W19,W19,268
Estonia,2018-W20,W20,300
Estonia,2018-W21,W21,281
Estonia,2018-W22,W22,266
Estonia,2018-W23,W23,262
Estonia,2018-W24,W24,282
Estonia,2018-W25,W25,277
Estonia,2018-W26,W26,261
Estonia,2018-W27,W27,230
Estonia,2018-W28,W28,280
Estonia,2018-W29,W29,310
Estonia,2018-W30,W30,291
Estonia,2018-W31,W31,321
Estonia,2018-W32,W32,302
Estonia,2018-W33,W33,234
Estonia,2018-W34,W34,261
Estonia,2018-W35,W35,255
Estonia,2018-W36,W36,278
Estonia,2018-W37,W37,265
Estonia,2018-W38,W38,284
Estonia,2018-W39,W39,283
Estonia,2018-W40,W40,273
Estonia,2018-W41,W41,301
Estonia,2018-W42,W42,282
Estonia,2018-W43,W43,299
Estonia,2018-W44,W44,282
Estonia,2018-W45,W45,259
Estonia,2018-W46,W46,284
Estonia,2018-W47,W47,289
Estonia,2018-W48,W48,283
Estonia,2018-W49,W49,316
Estonia,2018-W50,W50,319
Estonia,2018-W51,W51,318
Estonia,2018-W52,W52,329
Estonia,2019-W01,W01,351
Estonia,2019-W02,W02,338
Estonia,2019-W03,W03,383
Estonia,2019-W04,W04,324
Estonia,2019-W05,W05,325
Estonia,2019-W06,W06,325
Estonia,2019-W07,W07,317
Estonia,2019-W08,W08,322
Estonia,2019-W09,W09,331
Estonia,2019-W10,W10,305
Estonia,2019-W11,W11,294
Estonia,2019-W12,W12,300
Estonia,2019-W13,W13,296
Estonia,2019-W14,W14,257
Estonia,2019-W15,W15,290
Estonia,2019-W16,W16,299
Estonia,2019-W17,W17,286
Estonia,2019-W18,W18,301
Estonia,2019-W19,W19,274
Estonia,2019-W20,W20,313
Estonia,2019-W21,W21,303
Estonia,2019-W22,W22,276
Estonia,2019-W23,W23,296
Estonia,2019-W24,W24,257
Estonia,2019-W25,W25,281
Estonia,2019-W26,W26,279
Estonia,2019-W27,W27,263
Estonia,2019-W28,W28,278
Estonia,2019-W29,W29,286
Estonia,2019-W30,W30,314
Estonia,2019-W31,W31,256
Estonia,2019-W32,W32,269
Estonia,2019-W33,W33,323
Estonia,2019-W34,W34,251
Estonia,2019-W35,W35,271
Estonia,2019-W36,W36,261
Estonia,2019-W37,W37,254
Estonia,2019-W38,W38,277
Estonia,2019-W39,W39,282
Estonia,2019-W40,W40,305
Estonia,2019-W41,W41,257
Estonia,2019-W42,W42,286
Estonia,2019-W43,W43,296
Estonia,2019-W44,W44,293
Estonia,2019-W45,W45,271
Estonia,2019-W46,W46,288
Estonia,2019-W47,W47,299
Estonia,2019-W48,W48,291
Estonia,2019-W49,W49,327
Estonia,2019-W50,W50,304
Estonia,2019-W51,W51,305
Estonia,2019-W52,W52,302
Estonia,2020-W01,W01,296
Estonia,2020-W02,W02,331
Estonia,2020-W03,W03,316
Estonia,2020-W04,W04,300
Estonia,2020-W05,W05,309
Estonia,2020-W06,W06,276
Estonia,2020-W07,W07,322
Estonia,2020-W08,W08,334
Estonia,2020-W09,W09,314
Estonia,2020-W10,W10,293
Estonia,2020-W11,W11,341
Estonia,2020-W12,W12,312
Estonia,2020-W13,W13,328
Estonia,2020-W14,W14,312
Estonia,2020-W15,W15,317
Estonia,2020-W16,W16,313
Estonia,2020-W17,W17,326
Estonia,2020-W18,W18,308
Estonia,2020-W19,W19,316
Estonia,2020-W20,W20,292
Estonia,2020-W21,W21,278
Estonia,2020-W22,W22,303
Estonia,2020-W23,W23,273
Estonia,2020-W24,W24,279
Estonia,2020-W25,W25,277
Estonia,2020-W26,W26,293
Estonia,2020-W27,W27,271
Estonia,2020-W28,W28,276
Estonia,2020-W29,W29,283
Estonia,2020-W30,W30,297
Estonia,2020-W31,W31,306
Estonia,2020-W32,W32,296
Estonia,2020-W33,W33,297
Estonia,2020-W34,W34,264
Estonia,2020-W35,W35,300
Estonia,2020-W36,W36,283
Estonia,2020-W37,W37,256
Estonia,2020-W38,W38,315
Estonia,2020-W39,W39,332
Estonia,2020-W40,W40,304
Estonia,2020-W41,W41,274
Estonia,2020-W42,W42,314
Estonia,2020-W43,W43,308
Estonia,2020-W44,W44,270
Estonia,2020-W45,W45,290
Estonia,2020-W46,W46,293
Estonia,2020-W47,W47,319
Estonia,2020-W48,W48,340
Estonia,2020-W49,W49,343
Estonia,2020-W50,W50,348
Estonia,2020-W51,W51,341
Estonia,2020-W52,W52,359
Estonia,2020-W53,W53,370
Estonia,2021-W01,W01,378
Estonia,2021-W02,W02,393
Estonia,2021-W03,W03,404
Estonia,2021-W04,W04,351
Estonia,2021-W05,W05,346
Estonia,2021-W06,W06,375
Estonia,2021-W07,W07,346
Estonia,2021-W08,W08,398
Estonia,2021-W09,W09,416
Estonia,2021-W10,W10,408
Finland,2000-W01,W01,1202
Finland,2000-W02,W02,1162
Finland,2000-W03,W03,1201
Finland,2000-W04,W04,1112
Finland,2000-W05,W05,1098
Finland,2000-W06,W06,1076
Finland,2000-W07,W07,1050
Finland,2000-W08,W08,992
Finland,2000-W09,W09,1104
Finland,2000-W10,W10,1036
Finland,2000-W11,W11,967
Finland,2000-W12,W12,962
Finland,2000-W13,W13,893
Finland,2000-W14,W14,935
Finland,2000-W15,W15,965
Finland,2000-W16,W16,921
Finland,2000-W17,W17,917
Finland,2000-W18,W18,892
Finland,2000-W19,W19,960
Finland,2000-W20,W20,903
Finland,2000-W21,W21,870
Finland,2000-W22,W22,856
Finland,2000-W23,W23,913
Finland,2000-W24,W24,858
Finland,2000-W25,W25,988
Finland,2000-W26,W26,954
Finland,2000-W27,W27,917
Finland,2000-W28,W28,918
Finland,2000-W29,W29,862
Finland,2000-W30,W30,829
Finland,2000-W31,W31,856
Finland,2000-W32,W32,907
Finland,2000-W33,W33,853
Finland,2000-W34,W34,903
Finland,2000-W35,W35,912
Finland,2000-W36,W36,866
Finland,2000-W37,W37,892
Finland,2000-W38,W38,892
Finland,2000-W39,W39,904
Finland,2000-W40,W40,857
Finland,2000-W41,W41,871
Finland,2000-W42,W42,824
Finland,2000-W43,W43,862
Finland,2000-W44,W44,850
Finland,2000-W45,W45,918
Finland,2000-W46,W46,893
Finland,2000-W47,W47,837
Finland,2000-W48,W48,926
Finland,2000-W49,W49,901
Finland,2000-W50,W50,965
Finland,2000-W51,W51,944
Finland,2000-W52,W52,1031
Finland,2001-W01,W01,982
Finland,2001-W02,W02,917
Finland,2001-W03,W03,930
Finland,2001-W04,W04,926
Finland,2001-W05,W05,922
Finland,2001-W06,W06,943
Finland,2001-W07,W07,943
Finland,2001-W08,W08,993
Finland,2001-W09,W09,982
Finland,2001-W10,W10,990
Finland,2001-W11,W11,942
Finland,2001-W12,W12,939
Finland,2001-W13,W13,909
Finland,2001-W14,W14,1003
Finland,2001-W15,W15,943
Finland,2001-W16,W16,926
Finland,2001-W17,W17,953
Finland,2001-W18,W18,963
Finland,2001-W19,W19,952
Finland,2001-W20,W20,973
Finland,2001-W21,W21,867
Finland,2001-W22,W22,914
Finland,2001-W23,W23,956
Finland,2001-W24,W24,962
Finland,2001-W25,W25,942
Finland,2001-W26,W26,1003
Finland,2001-W27,W27,957
Finland,2001-W28,W28,932
Finland,2001-W29,W29,842
Finland,2001-W30,W30,899
Finland,2001-W31,W31,871
Finland,2001-W32,W32,887
Finland,2001-W33,W33,875
Finland,2001-W34,W34,886
Finland,2001-W35,W35,885
Finland,2001-W36,W36,889
Finland,2001-W37,W37,910
Finland,2001-W38,W38,931
Finland,2001-W39,W39,906
Finland,2001-W40,W40,941
Finland,2001-W41,W41,885
Finland,2001-W42,W42,844
Finland,2001-W43,W43,883
Finland,2001-W44,W44,890
Finland,2001-W45,W45,931
Finland,2001-W46,W46,927
Finland,2001-W47,W47,937
Finland,2001-W48,W48,907
Finland,2001-W49,W49,929
Finland,2001-W50,W50,958
Finland,2001-W51,W51,1006
Finland,2001-W52,W52,1003
Finland,2002-W01,W01,1106
Finland,2002-W02,W02,1023
Finland,2002-W03,W03,963
Finland,2002-W04,W04,1018
Finland,2002-W05,W05,990
Finland,2002-W06,W06,1031
Finland,2002-W07,W07,981
Finland,2002-W08,W08,1051
Finland,2002-W09,W09,971
Finland,2002-W10,W10,1057
Finland,2002-W11,W11,997
Finland,2002-W12,W12,1077
Finland,2002-W13,W13,980
Finland,2002-W14,W14,1080
Finland,2002-W15,W15,992
Finland,2002-W16,W16,1054
Finland,2002-W17,W17,984
Finland,2002-W18,W18,954
Finland,2002-W19,W19,918
Finland,2002-W20,W20,886
Finland,2002-W21,W21,876
Finland,2002-W22,W22,915
Finland,2002-W23,W23,933
Finland,2002-W24,W24,875
Finland,2002-W25,W25,855
Finland,2002-W26,W26,902
Finland,2002-W27,W27,930
Finland,2002-W28,W28,892
Finland,2002-W29,W29,972
Finland,2002-W30,W30,867
Finland,2002-W31,W31,868
Finland,2002-W32,W32,849
Finland,2002-W33,W33,885
Finland,2002-W34,W34,923
Finland,2002-W35,W35,851
Finland,2002-W36,W36,835
Finland,2002-W37,W37,841
Finland,2002-W38,W38,871
Finland,2002-W39,W39,958
Finland,2002-W40,W40,894
Finland,2002-W41,W41,937
Finland,2002-W42,W42,949
Finland,2002-W43,W43,949
Finland,2002-W44,W44,875
Finland,2002-W45,W45,898
Finland,2002-W46,W46,957
Finland,2002-W47,W47,902
Finland,2002-W48,W48,898
Finland,2002-W49,W49,921
Finland,2002-W50,W50,984
Finland,2002-W51,W51,959
Finland,2002-W52,W52,1088
Finland,2003-W01,W01,1109
Finland,2003-W02,W02,1112
Finland,2003-W03,W03,1162
Finland,2003-W04,W04,1035
Finland,2003-W05,W05,984
Finland,2003-W06,W06,963
Finland,2003-W07,W07,967
Finland,2003-W08,W08,952
Finland,2003-W09,W09,918
Finland,2003-W10,W10,921
Finland,2003-W11,W11,923
Finland,2003-W12,W12,946
Finland,2003-W13,W13,894
Finland,2003-W14,W14,927
Finland,2003-W15,W15,946
Finland,2003-W16,W16,954
Finland,2003-W17,W17,933
Finland,2003-W18,W18,942
Finland,2003-W19,W19,917
Finland,2003-W20,W20,878
Finland,2003-W21,W21,858
Finland,2003-W22,W22,845
Finland,2003-W23,W23,840
Finland,2003-W24,W24,864
Finland,2003-W25,W25,877
Finland,2003-W26,W26,903
Finland,2003-W27,W27,819
Finland,2003-W28,W28,831
Finland,2003-W29,W29,923
Finland,2003-W30,W30,983
Finland,2003-W31,W31,929
Finland,2003-W32,W32,886
Finland,2003-W33,W33,867
Finland,2003-W34,W34,870
Finland,2003-W35,W35,892
Finland,2003-W36,W36,940
Finland,2003-W37,W37,954
Finland,2003-W38,W38,878
Finland,2003-W39,W39,850
Finland,2003-W40,W40,855
Finland,2003-W41,W41,909
Finland,2003-W42,W42,878
Finland,2003-W43,W43,896
Finland,2003-W44,W44,957
Finland,2003-W45,W45,956
Finland,2003-W46,W46,864
Finland,2003-W47,W47,865
Finland,2003-W48,W48,921
Finland,2003-W49,W49,1003
Finland,2003-W50,W50,1040
Finland,2003-W51,W51,1197
Finland,2003-W52,W52,1258
Finland,2004-W01,W01,1237
Finland,2004-W02,W02,1074
Finland,2004-W03,W03,1022
Finland,2004-W04,W04,1014
Finland,2004-W05,W05,943
Finland,2004-W06,W06,930
Finland,2004-W07,W07,895
Finland,2004-W08,W08,946
Finland,2004-W09,W09,974
Finland,2004-W10,W10,907
Finland,2004-W11,W11,889
Finland,2004-W12,W12,946
Finland,2004-W13,W13,975
Finland,2004-W14,W14,895
Finland,2004-W15,W15,951
Finland,2004-W16,W16,889
Finland,2004-W17,W17,893
Finland,2004-W18,W18,872
Finland,2004-W19,W19,907
Finland,2004-W20,W20,930
Finland,2004-W21,W21,837
Finland,2004-W22,W22,859
Finland,2004-W23,W23,966
Finland,2004-W24,W24,907
Finland,2004-W25,W25,905
Finland,2004-W26,W26,923
Finland,2004-W27,W27,843
Finland,2004-W28,W28,861
Finland,2004-W29,W29,885
Finland,2004-W30,W30,882
Finland,2004-W31,W31,838
Finland,2004-W32,W32,896
Finland,2004-W33,W33,901
Finland,2004-W34,W34,814
Finland,2004-W35,W35,843
Finland,2004-W36,W36,821
Finland,2004-W37,W37,877
Finland,2004-W38,W38,933
Finland,2004-W39,W39,869
Finland,2004-W40,W40,911
Finland,2004-W41,W41,879
Finland,2004-W42,W42,925
Finland,2004-W43,W43,890
Finland,2004-W44,W44,887
Finland,2004-W45,W45,823
Finland,2004-W46,W46,853
Finland,2004-W47,W47,897
Finland,2004-W48,W48,930
Finland,2004-W49,W49,930
Finland,2004-W50,W50,900
Finland,2004-W51,W51,933
Finland,2004-W52,W52,1100
Finland,2004-W53,W53,954
Finland,2005-W01,W01,977
Finland,2005-W02,W02,926
Finland,2005-W03,W03,916
Finland,2005-W04,W04,951
Finland,2005-W05,W05,955
Finland,2005-W06,W06,952
Finland,2005-W07,W07,980
Finland,2005-W08,W08,982
Finland,2005-W09,W09,987
Finland,2005-W10,W10,1024
Finland,2005-W11,W11,1074
Finland,2005-W12,W12,1111
Finland,2005-W13,W13,954
Finland,2005-W14,W14,986
Finland,2005-W15,W15,952
Finland,2005-W16,W16,866
Finland,2005-W17,W17,936
Finland,2005-W18,W18,945
Finland,2005-W19,W19,948
Finland,2005-W20,W20,973
Finland,2005-W21,W21,919
Finland,2005-W22,W22,854
Finland,2005-W23,W23,900
Finland,2005-W24,W24,941
Finland,2005-W25,W25,877
Finland,2005-W26,W26,870
Finland,2005-W27,W27,947
Finland,2005-W28,W28,903
Finland,2005-W29,W29,857
Finland,2005-W30,W30,820
Finland,2005-W31,W31,799
Finland,2005-W32,W32,859
Finland,2005-W33,W33,839
Finland,2005-W34,W34,867
Finland,2005-W35,W35,821
Finland,2005-W36,W36,870
Finland,2005-W37,W37,903
Finland,2005-W38,W38,905
Finland,2005-W39,W39,899
Finland,2005-W40,W40,820
Finland,2005-W41,W41,841
Finland,2005-W42,W42,875
Finland,2005-W43,W43,937
Finland,2005-W44,W44,881
Finland,2005-W45,W45,846
Finland,2005-W46,W46,899
Finland,2005-W47,W47,879
Finland,2005-W48,W48,866
Finland,2005-W49,W49,869
Finland,2005-W50,W50,953
Finland,2005-W51,W51,919
Finland,2005-W52,W52,973
Finland,2006-W01,W01,1014
Finland,2006-W02,W02,930
Finland,2006-W03,W03,943
Finland,2006-W04,W04,955
Finland,2006-W05,W05,889
Finland,2006-W06,W06,997
Finland,2006-W07,W07,949
Finland,2006-W08,W08,887
Finland,2006-W09,W09,932
Finland,2006-W10,W10,925
Finland,2006-W11,W11,1010
Finland,2006-W12,W12,965
Finland,2006-W13,W13,1017
Finland,2006-W14,W14,987
Finland,2006-W15,W15,989
Finland,2006-W16,W16,948
Finland,2006-W17,W17,964
Finland,2006-W18,W18,949
Finland,2006-W19,W19,966
Finland,2006-W20,W20,897
Finland,2006-W21,W21,871
Finland,2006-W22,W22,842
Finland,2006-W23,W23,875
Finland,2006-W24,W24,933
Finland,2006-W25,W25,957
Finland,2006-W26,W26,847
Finland,2006-W27,W27,882
Finland,2006-W28,W28,900
Finland,2006-W29,W29,839
Finland,2006-W30,W30,854
Finland,2006-W31,W31,927
Finland,2006-W32,W32,884
Finland,2006-W33,W33,880
Finland,2006-W34,W34,814
Finland,2006-W35,W35,863
Finland,2006-W36,W36,843
Finland,2006-W37,W37,868
Finland,2006-W38,W38,849
Finland,2006-W39,W39,853
Finland,2006-W40,W40,977
Finland,2006-W41,W41,887
Finland,2006-W42,W42,902
Finland,2006-W43,W43,975
Finland,2006-W44,W44,975
Finland,2006-W45,W45,979
Finland,2006-W46,W46,948
Finland,2006-W47,W47,895
Finland,2006-W48,W48,941
Finland,2006-W49,W49,905
Finland,2006-W50,W50,939
Finland,2006-W51,W51,923
Finland,2006-W52,W52,1001
Finland,2007-W01,W01,988
Finland,2007-W02,W02,1000
Finland,2007-W03,W03,1040
Finland,2007-W04,W04,937
Finland,2007-W05,W05,999
Finland,2007-W06,W06,1013
Finland,2007-W07,W07,1070
Finland,2007-W08,W08,1068
Finland,2007-W09,W09,1085
Finland,2007-W10,W10,1183
Finland,2007-W11,W11,1108
Finland,2007-W12,W12,1049
Finland,2007-W13,W13,992
Finland,2007-W14,W14,1015
Finland,2007-W15,W15,962
Finland,2007-W16,W16,987
Finland,2007-W17,W17,909
Finland,2007-W18,W18,930
Finland,2007-W19,W19,920
Finland,2007-W20,W20,905
Finland,2007-W21,W21,883
Finland,2007-W22,W22,837
Finland,2007-W23,W23,954
Finland,2007-W24,W24,913
Finland,2007-W25,W25,904
Finland,2007-W26,W26,867
Finland,2007-W27,W27,910
Finland,2007-W28,W28,845
Finland,2007-W29,W29,814
Finland,2007-W30,W30,881
Finland,2007-W31,W31,860
Finland,2007-W32,W32,959
Finland,2007-W33,W33,927
Finland,2007-W34,W34,863
Finland,2007-W35,W35,890
Finland,2007-W36,W36,861
Finland,2007-W37,W37,958
Finland,2007-W38,W38,941
Finland,2007-W39,W39,847
Finland,2007-W40,W40,834
Finland,2007-W41,W41,911
Finland,2007-W42,W42,911
Finland,2007-W43,W43,901
Finland,2007-W44,W44,881
Finland,2007-W45,W45,970
Finland,2007-W46,W46,944
Finland,2007-W47,W47,912
Finland,2007-W48,W48,895
Finland,2007-W49,W49,908
Finland,2007-W50,W50,919
Finland,2007-W51,W51,900
Finland,2007-W52,W52,992
Finland,2008-W01,W01,948
Finland,2008-W02,W02,1021
Finland,2008-W03,W03,930
Finland,2008-W04,W04,953
Finland,2008-W05,W05,987
Finland,2008-W06,W06,990
Finland,2008-W07,W07,956
Finland,2008-W08,W08,975
Finland,2008-W09,W09,1057
Finland,2008-W10,W10,1120
Finland,2008-W11,W11,1055
Finland,2008-W12,W12,967
Finland,2008-W13,W13,1050
Finland,2008-W14,W14,1084
Finland,2008-W15,W15,969
Finland,2008-W16,W16,1032
Finland,2008-W17,W17,941
Finland,2008-W18,W18,992
Finland,2008-W19,W19,919
Finland,2008-W20,W20,907
Finland,2008-W21,W21,908
Finland,2008-W22,W22,871
Finland,2008-W23,W23,926
Finland,2008-W24,W24,900
Finland,2008-W25,W25,930
Finland,2008-W26,W26,812
Finland,2008-W27,W27,914
Finland,2008-W28,W28,863
Finland,2008-W29,W29,880
Finland,2008-W30,W30,869
Finland,2008-W31,W31,899
Finland,2008-W32,W32,869
Finland,2008-W33,W33,895
Finland,2008-W34,W34,888
Finland,2008-W35,W35,859
Finland,2008-W36,W36,905
Finland,2008-W37,W37,922
Finland,2008-W38,W38,847
Finland,2008-W39,W39,984
Finland,2008-W40,W40,880
Finland,2008-W41,W41,895
Finland,2008-W42,W42,927
Finland,2008-W43,W43,874
Finland,2008-W44,W44,907
Finland,2008-W45,W45,871
Finland,2008-W46,W46,916
Finland,2008-W47,W47,931
Finland,2008-W48,W48,995
Finland,2008-W49,W49,856
Finland,2008-W50,W50,926
Finland,2008-W51,W51,973
Finland,2008-W52,W52,966
Finland,2009-W01,W01,1168
Finland,2009-W02,W02,1091
Finland,2009-W03,W03,1066
Finland,2009-W04,W04,1066
Finland,2009-W05,W05,1027
Finland,2009-W06,W06,1088
Finland,2009-W07,W07,1158
Finland,2009-W08,W08,1026
Finland,2009-W09,W09,977
Finland,2009-W10,W10,1107
Finland,2009-W11,W11,1043
Finland,2009-W12,W12,1059
Finland,2009-W13,W13,980
Finland,2009-W14,W14,951
Finland,2009-W15,W15,946
Finland,2009-W16,W16,951
Finland,2009-W17,W17,955
Finland,2009-W18,W18,1026
Finland,2009-W19,W19,977
Finland,2009-W20,W20,936
Finland,2009-W21,W21,859
Finland,2009-W22,W22,914
Finland,2009-W23,W23,912
Finland,2009-W24,W24,927
Finland,2009-W25,W25,943
Finland,2009-W26,W26,962
Finland,2009-W27,W27,913
Finland,2009-W28,W28,861
Finland,2009-W29,W29,902
Finland,2009-W30,W30,877
Finland,2009-W31,W31,859
Finland,2009-W32,W32,863
Finland,2009-W33,W33,909
Finland,2009-W34,W34,848
Finland,2009-W35,W35,859
Finland,2009-W36,W36,823
Finland,2009-W37,W37,862
Finland,2009-W38,W38,854
Finland,2009-W39,W39,882
Finland,2009-W40,W40,925
Finland,2009-W41,W41,852
Finland,2009-W42,W42,973
Finland,2009-W43,W43,936
Finland,2009-W44,W44,943
Finland,2009-W45,W45,951
Finland,2009-W46,W46,967
Finland,2009-W47,W47,952
Finland,2009-W48,W48,1006
Finland,2009-W49,W49,902
Finland,2009-W50,W50,948
Finland,2009-W51,W51,928
Finland,2009-W52,W52,1089
Finland,2009-W53,W53,1048
Finland,2010-W01,W01,1029
Finland,2010-W02,W02,976
Finland,2010-W03,W03,1003
Finland,2010-W04,W04,1065
Finland,2010-W05,W05,1031
Finland,2010-W06,W06,1005
Finland,2010-W07,W07,977
Finland,2010-W08,W08,1008
Finland,2010-W09,W09,1028
Finland,2010-W10,W10,1060
Finland,2010-W11,W11,1002
Finland,2010-W12,W12,992
Finland,2010-W13,W13,978
Finland,2010-W14,W14,963
Finland,2010-W15,W15,1006
Finland,2010-W16,W16,962
Finland,2010-W17,W17,1017
Finland,2010-W18,W18,970
Finland,2010-W19,W19,961
Finland,2010-W20,W20,940
Finland,2010-W21,W21,896
Finland,2010-W22,W22,921
Finland,2010-W23,W23,899
Finland,2010-W24,W24,883
Finland,2010-W25,W25,959
Finland,2010-W26,W26,950
Finland,2010-W27,W27,950
Finland,2010-W28,W28,1129
Finland,2010-W29,W29,945
Finland,2010-W30,W30,914
Finland,2010-W31,W31,954
Finland,2010-W32,W32,959
Finland,2010-W33,W33,843
Finland,2010-W34,W34,891
Finland,2010-W35,W35,998
Finland,2010-W36,W36,945
Finland,2010-W37,W37,920
Finland,2010-W38,W38,969
Finland,2010-W39,W39,932
Finland,2010-W40,W40,957
Finland,2010-W41,W41,976
Finland,2010-W42,W42,988
Finland,2010-W43,W43,915
Finland,2010-W44,W44,928
Finland,2010-W45,W45,955
Finland,2010-W46,W46,942
Finland,2010-W47,W47,987
Finland,2010-W48,W48,1056
Finland,2010-W49,W49,1042
Finland,2010-W50,W50,1019
Finland,2010-W51,W51,1065
Finland,2010-W52,W52,1124
Finland,2011-W01,W01,1033
Finland,2011-W02,W02,1097
Finland,2011-W03,W03,1025
Finland,2011-W04,W04,982
Finland,2011-W05,W05,1006
Finland,2011-W06,W06,940
Finland,2011-W07,W07,1004
Finland,2011-W08,W08,1022
Finland,2011-W09,W09,1075
Finland,2011-W10,W10,1093
Finland,2011-W11,W11,1023
Finland,2011-W12,W12,1043
Finland,2011-W13,W13,1041
Finland,2011-W14,W14,981
Finland,2011-W15,W15,1003
Finland,2011-W16,W16,1005
Finland,2011-W17,W17,986
Finland,2011-W18,W18,966
Finland,2011-W19,W19,991
Finland,2011-W20,W20,968
Finland,2011-W21,W21,920
Finland,2011-W22,W22,969
Finland,2011-W23,W23,992
Finland,2011-W24,W24,912
Finland,2011-W25,W25,968
Finland,2011-W26,W26,947
Finland,2011-W27,W27,958
Finland,2011-W28,W28,879
Finland,2011-W29,W29,918
Finland,2011-W30,W30,909
Finland,2011-W31,W31,892
Finland,2011-W32,W32,879
Finland,2011-W33,W33,918
Finland,2011-W34,W34,928
Finland,2011-W35,W35,888
Finland,2011-W36,W36,882
Finland,2011-W37,W37,928
Finland,2011-W38,W38,994
Finland,2011-W39,W39,944
Finland,2011-W40,W40,999
Finland,2011-W41,W41,946
Finland,2011-W42,W42,960
Finland,2011-W43,W43,911
Finland,2011-W44,W44,969
Finland,2011-W45,W45,895
Finland,2011-W46,W46,975
Finland,2011-W47,W47,945
Finland,2011-W48,W48,1011
Finland,2011-W49,W49,928
Finland,2011-W50,W50,949
Finland,2011-W51,W51,966
Finland,2011-W52,W52,1054
Finland,2012-W01,W01,1066
Finland,2012-W02,W02,1033
Finland,2012-W03,W03,1031
Finland,2012-W04,W04,1044
Finland,2012-W05,W05,1088
Finland,2012-W06,W06,1054
Finland,2012-W07,W07,1189
Finland,2012-W08,W08,1156
Finland,2012-W09,W09,1169
Finland,2012-W10,W10,1140
Finland,2012-W11,W11,1142
Finland,2012-W12,W12,1081
Finland,2012-W13,W13,1008
Finland,2012-W14,W14,958
Finland,2012-W15,W15,1031
Finland,2012-W16,W16,957
Finland,2012-W17,W17,953
Finland,2012-W18,W18,976
Finland,2012-W19,W19,932
Finland,2012-W20,W20,948
Finland,2012-W21,W21,960
Finland,2012-W22,W22,931
Finland,2012-W23,W23,907
Finland,2012-W24,W24,971
Finland,2012-W25,W25,978
Finland,2012-W26,W26,909
Finland,2012-W27,W27,934
Finland,2012-W28,W28,953
Finland,2012-W29,W29,916
Finland,2012-W30,W30,910
Finland,2012-W31,W31,876
Finland,2012-W32,W32,909
Finland,2012-W33,W33,939
Finland,2012-W34,W34,869
Finland,2012-W35,W35,848
Finland,2012-W36,W36,929
Finland,2012-W37,W37,953
Finland,2012-W38,W38,968
Finland,2012-W39,W39,926
Finland,2012-W40,W40,961
Finland,2012-W41,W41,945
Finland,2012-W42,W42,966
Finland,2012-W43,W43,906
Finland,2012-W44,W44,988
Finland,2012-W45,W45,1020
Finland,2012-W46,W46,959
Finland,2012-W47,W47,897
Finland,2012-W48,W48,991
Finland,2012-W49,W49,1006
Finland,2012-W50,W50,1084
Finland,2012-W51,W51,1028
Finland,2012-W52,W52,1105
Finland,2013-W01,W01,1125
Finland,2013-W02,W02,1107
Finland,2013-W03,W03,1087
Finland,2013-W04,W04,1003
Finland,2013-W05,W05,1061
Finland,2013-W06,W06,1062
Finland,2013-W07,W07,1050
Finland,2013-W08,W08,1060
Finland,2013-W09,W09,1128
Finland,2013-W10,W10,1067
Finland,2013-W11,W11,1080
Finland,2013-W12,W12,1090
Finland,2013-W13,W13,1064
Finland,2013-W14,W14,1076
Finland,2013-W15,W15,1079
Finland,2013-W16,W16,1024
Finland,2013-W17,W17,966
Finland,2013-W18,W18,1036
Finland,2013-W19,W19,1027
Finland,2013-W20,W20,983
Finland,2013-W21,W21,923
Finland,2013-W22,W22,946
Finland,2013-W23,W23,900
Finland,2013-W24,W24,930
Finland,2013-W25,W25,913
Finland,2013-W26,W26,931
