Date,ΑΛΛΟ,ΑΝΕΛ,ΕΚ,ΕΛ,ΚΔ,ΚΚΕ,ΛΑΕ,ΜέΡΑ25,ΝΔ,Νίκη,ΠΑΣΟΚ,ΠΕ,ΠΟΤΑΜΙ,ΣΥΡΙΖΑ,Σπαρτιάτες,ΦΛ,ΧΑ,High_ΑΛΛΟ,High_ΑΝΕΛ,High_ΕΚ,High_ΕΛ,High_ΚΔ,High_ΚΚΕ,High_ΛΑΕ,High_ΜέΡΑ25,High_ΝΔ,High_Νίκη,High_ΠΑΣΟΚ,High_ΠΕ,High_ΠΟΤΑΜΙ,High_ΣΥΡΙΖΑ,High_Σπαρτιάτες,High_ΦΛ,High_ΧΑ,Low_ΑΛΛΟ,Low_ΑΝΕΛ,Low_ΕΚ,Low_ΕΛ,Low_ΚΔ,Low_ΚΚΕ,Low_ΛΑΕ,Low_ΜέΡΑ25,Low_ΝΔ,Low_Νίκη,Low_ΠΑΣΟΚ,Low_ΠΕ,Low_ΠΟΤΑΜΙ,Low_ΣΥΡΙΖΑ,Low_Σπαρτιάτες,Low_ΦΛ,Low_ΧΑ
18/01/2022,,,,4.7,,5.5,,3.2,37.7,,15.0,1.3,,26.1,,,2.5,,,,5.9,,6.8,,4.1,40.4,,16.9,2.0,,28.5,,,3.5,,,,3.6,,4.3,,2.2,35.0,,13.0,0.6,,23.7,,,1.5
19/01/2022,,,,4.4,,5.6,,3.0,37.8,,16.1,1.3,,25.4,,,2.5,,,,5.5,,6.9,,4.0,40.6,,18.2,2.0,,27.9,,,3.5,,,,3.2,,4.3,,2.0,35.1,,14.0,0.6,,23.0,,,1.5
26/01/2022,,,,4.4,,5.6,,2.9,37.4,,16.1,,,25.4,,,,,,,5.6,,6.9,,3.8,40.1,,18.2,,,27.8,,,,,,,3.3,,4.4,,2.0,34.7,,14.1,,,23.0,,,
28/01/2022,,,,4.4,,5.7,,2.9,37.3,,16.5,,,25.4,,,,,,,5.6,,7.1,,3.9,40.1,,18.6,,,28.0,,,,,,,3.3,,4.4,,1.9,34.4,,14.3,,,22.9,,,
31/01/2022,,,,4.4,,6.0,,2.9,37.0,,16.9,,,25.4,,,,,,,5.6,,7.4,,3.9,39.9,,19.1,,,28.0,,,,,,,3.2,,4.6,,1.9,34.1,,14.6,,,22.8,,,
07/02/2022,,,,4.3,,6.0,,2.8,37.4,,16.7,,,25.4,,,,,,,5.5,,7.5,,3.7,40.3,,18.9,,,28.0,,,,,,,3.1,,4.6,,1.8,34.5,,14.5,,,22.8,,,
08/02/2022,,,,4.5,,6.2,,2.9,37.3,,17.2,,,24.8,,,,,,,5.8,,7.6,,3.8,40.2,,19.5,,,27.4,,,,,,,3.3,,4.7,,1.9,34.5,,15.0,,,22.2,,,
10/02/2022,,,,4.6,,6.2,,2.9,37.1,,17.1,,,24.9,,,,,,,5.8,,7.6,,3.9,40.0,,19.2,,,27.4,,,,,,,3.4,,4.8,,1.9,34.3,,14.9,,,22.4,,,
14/02/2022,,,,4.8,,6.2,,3.1,36.9,,16.5,1.3,,25.6,,,,,,,6.1,,7.6,,4.1,39.7,,18.6,2.0,,28.1,,,,,,,3.6,,4.8,,2.1,34.1,,14.3,0.6,,23.0,,,
25/02/2022,,,,4.7,,6.1,,3.2,37.0,,16.5,1.3,,25.7,,,,,,,6.0,,7.5,,4.2,39.9,,18.6,2.0,,28.3,,,,,,,3.5,,4.7,,2.1,34.2,,14.3,0.6,,23.1,,,
02/03/2022,,,,4.9,,6.0,,3.3,36.8,,16.7,1.3,,24.9,,,,,,,6.1,,7.4,,4.3,39.6,,18.9,2.0,,27.4,,,,,,,3.6,,4.7,,2.3,34.0,,14.6,0.6,,22.4,,,
08/03/2022,,,,5.0,,6.0,,3.2,37.0,,16.7,1.3,,24.8,,,,,,,6.2,,7.3,,4.2,39.8,,18.9,2.0,,27.2,,,,,,,3.7,,4.6,,2.2,34.2,,14.6,0.6,,22.3,,,
09/03/2022,,,,5.0,,6.1,,3.1,36.9,,16.6,1.3,,25.0,,,,,,,6.3,,7.5,,4.1,39.7,,18.7,2.0,,27.6,,,,,,,3.7,,4.7,,2.1,34.0,,14.4,0.6,,22.5,,,
11/03/2022,,,,4.8,,6.0,,3.0,36.8,,16.2,1.3,,25.6,,,,,,,6.1,,7.4,,4.0,39.6,,18.4,2.0,,28.1,,,,,,,3.5,,4.6,,2.0,33.9,,14.0,0.6,,23.0,,,
16/03/2022,,,,4.8,,6.1,,3.1,36.5,,16.2,1.3,,25.6,,,,,,,6.1,,7.6,,4.1,39.4,,18.4,2.0,,28.2,,,,,,,3.5,,4.7,,2.1,33.6,,14.0,0.6,,23.0,,,
18/03/2022,,,,5.1,,6.0,,3.2,36.2,,16.2,,,25.6,,,,,,,6.4,,7.5,,4.2,39.0,,18.4,,,28.2,,,,,,,3.8,,4.6,,2.1,33.3,,14.0,,,23.0,,,
21/03/2022,,,,5.2,,6.2,,3.1,36.2,,16.1,1.3,,25.6,,,,,,,6.5,,7.7,,4.2,39.1,,18.3,2.0,,28.2,,,,,,,3.8,,4.7,,2.1,33.3,,13.9,0.6,,22.9,,,
27/03/2022,,,,5.1,,6.3,,3.1,36.1,,15.9,1.3,,26.0,,,,,,,6.4,,7.8,,4.1,39.0,,18.1,2.0,,28.6,,,,,,,3.8,,4.8,,2.1,33.2,,13.7,0.6,,23.3,,,
28/03/2022,,,,5.0,,6.2,,3.0,36.0,,15.6,1.3,,26.6,,,,,,,6.3,,7.6,,4.0,38.9,,17.8,2.0,,29.3,,,,,,,3.7,,4.7,,2.0,33.1,,13.4,0.6,,24.0,,,
30/03/2022,,,,5.1,,6.1,,3.1,35.7,,15.6,1.3,,26.5,,,,,,,6.4,,7.6,,4.1,38.5,,17.7,2.0,,29.1,,,,,,,3.8,,4.7,,2.1,32.8,,13.4,0.6,,23.8,,,
08/04/2022,,,,5.1,,6.1,,3.1,35.5,,15.5,1.3,,26.6,,,,,,,6.4,,7.6,,4.1,38.3,,17.6,2.0,,29.1,,,,,,,3.8,,4.7,,2.1,32.7,,13.3,0.6,,24.0,,,
26/04/2022,,,,5.1,,6.2,,3.0,35.6,,15.3,1.2,,26.7,,,,,,,6.4,,7.7,,4.1,38.4,,17.4,1.9,,29.4,,,,,,,3.8,,4.8,,2.0,32.7,,13.1,0.6,,24.1,,,
04/05/2022,,,,5.1,,6.4,,3.0,35.7,,15.0,1.2,,26.7,,,,,,,6.4,,7.8,,4.0,38.5,,17.1,1.9,,29.3,,,,,,,3.8,,4.9,,2.0,32.9,,12.9,0.6,,24.2,,,
05/05/2022,,,,5.0,,6.5,,3.1,35.7,1.2,14.2,1.2,,27.3,,,,,,,6.2,,7.9,,4.1,38.5,1.8,16.2,1.8,,29.9,,,,,,,3.7,,5.1,,2.1,33.0,0.6,12.2,0.6,,24.7,,,
07/05/2022,,,,5.0,,6.5,,3.2,35.9,1.2,14.3,1.2,,27.1,,,,,,,6.3,,7.9,,4.2,38.7,1.8,16.3,1.8,,29.7,,,,,,,3.8,,5.1,,2.2,33.1,0.6,12.2,0.6,,24.5,,,
09/05/2022,,,,5.0,,6.4,,3.4,35.8,1.2,14.4,1.2,,26.8,,,,,,,6.3,,7.9,,4.4,38.6,1.8,16.4,1.8,,29.3,,,,,,,3.8,,5.0,,2.3,33.1,0.6,12.3,0.6,,24.2,,,
11/05/2022,,,,5.1,,6.3,,3.3,36.0,1.2,14.2,1.3,,26.8,,,,,,,6.4,,7.8,,4.4,38.8,1.8,16.3,2.0,,29.4,,,,,,,3.8,,4.9,,2.3,33.2,0.6,12.2,0.6,,24.3,,,
16/05/2022,,,,5.3,,6.4,,3.5,36.1,1.2,14.3,1.3,,26.5,,,,,,,6.6,,7.8,,4.5,38.9,1.8,16.3,2.0,,29.1,,,,,,,4.0,,4.9,,2.4,33.3,0.6,12.2,0.6,,23.9,,,
18/05/2022,,,,5.2,,6.3,,3.4,36.3,1.2,14.3,1.4,,26.4,,,,,,,6.5,,7.8,,4.5,39.2,1.8,16.3,2.1,,29.0,,,,,,,3.9,,4.9,,2.4,33.5,0.6,12.2,0.7,,23.8,,,
22/05/2022,,,,5.1,,6.4,,3.2,37.2,2.4,14.3,2.2,,25.5,,,,,,,6.4,,7.9,,4.3,40.1,3.2,16.4,3.1,,28.1,,,,,,,3.8,,5.0,,2.2,34.3,1.5,12.2,1.4,,22.9,,,
23/05/2022,,,,5.2,,6.2,,3.2,37.0,3.5,14.9,2.8,,24.9,,,,,,,6.5,,7.7,,4.3,39.9,4.6,17.1,3.7,,27.5,,,,,,,3.8,,4.8,,2.2,34.1,2.4,12.8,1.8,,22.3,,,
24/05/2022,,,,5.3,,6.2,,3.2,36.8,3.5,14.8,2.8,,24.8,,,,,,,6.6,,7.6,,4.2,39.6,4.6,16.9,3.7,,27.3,,,,,,,4.0,,4.8,,2.2,33.9,2.4,12.7,1.8,,22.3,,,
27/05/2022,,,,5.3,,6.4,,3.2,37.1,3.5,14.6,2.8,,25.0,,,,,,,6.7,,7.9,,4.2,40.0,4.6,16.7,3.7,,27.6,,,,,,,4.0,,5.0,,2.1,34.2,2.4,12.5,1.8,,22.5,,,
30/05/2022,,,,5.0,,6.5,,3.1,37.0,3.5,14.5,3.9,,25.5,,,,,,,6.3,,8.0,,4.1,39.9,4.6,16.6,5.1,,28.1,,,,,,,3.7,,5.0,,2.1,34.1,2.4,12.4,2.7,,23.0,,,
06/06/2022,,,,4.9,,6.4,,3.0,37.0,3.5,14.7,3.9,,25.7,,,,,,,6.2,,7.9,,4.0,39.9,4.6,16.7,5.1,,28.3,,,,,,,3.6,,5.0,,2.0,34.2,2.4,12.6,2.7,,23.1,,,
22/06/2022,,,,4.9,,6.3,,3.0,36.8,3.5,14.5,3.9,,25.7,,,,,,,6.1,,7.7,,4.0,39.6,4.6,16.6,5.1,,28.2,,,,,,,3.6,,4.9,,2.1,34.0,2.4,12.5,2.7,,23.2,,,
27/06/2022,,,,5.1,,6.2,,3.2,35.9,,14.5,,,26.5,,,,,,,6.3,,7.5,,4.2,38.7,,16.5,,,29.0,,,,,,,3.8,,4.8,,2.3,33.2,,12.5,,,24.0,,,
28/06/2022,,,,5.1,,6.2,,3.0,36.3,,14.3,,,26.8,,,,,,,6.3,,7.6,,4.0,39.0,,16.2,,,29.3,,,,,,,3.9,,4.9,,2.1,33.6,,12.3,,,24.3,,,
04/07/2022,,,,5.0,,6.1,,3.1,36.4,,14.1,,,27.1,,,,,,,6.3,,7.4,,4.0,39.1,,16.1,,,29.6,,,,,,,3.8,,4.7,,2.1,33.7,,12.2,,,24.6,,,
11/07/2022,,,,4.9,,6.0,,3.0,36.3,,14.2,,,27.2,,,,,,,6.1,,7.3,,3.9,38.9,,16.1,,,29.6,,,,,,,3.8,,4.7,,2.0,33.6,,12.2,,,24.7,,,
12/07/2022,,,,5.2,,6.0,,3.1,36.4,,14.1,1.3,,26.8,,,,,,,6.4,,7.3,,4.0,39.1,,16.0,2.0,,29.3,,,,,,,3.9,,4.7,,2.1,33.7,,12.1,0.6,,24.4,,,
16/07/2022,,,,5.3,,6.1,,3.1,36.5,,13.8,1.3,,26.7,,,,,,,6.6,,7.4,,4.1,39.2,,15.7,2.0,,29.2,,,,,,,4.1,,4.7,,2.2,33.8,,11.9,0.6,,24.2,,,
21/07/2022,,,,5.1,,6.1,,3.0,36.5,,13.6,1.3,,27.2,,,,,,,6.4,,7.5,,4.0,39.2,,15.6,2.0,,29.7,,,,,,,3.9,,4.8,,2.1,33.8,,11.7,0.6,,24.7,,,
22/08/2022,,,,5.1,,6.2,,3.0,36.6,,13.6,1.3,,27.6,,,,,,,6.4,,7.6,,3.9,39.4,,15.5,2.0,,30.1,,,,,,,3.8,,4.8,,2.0,33.9,,11.6,0.6,,25.0,,,
23/08/2022,,,,5.2,,6.1,,3.1,36.4,,13.6,1.3,,27.4,,,,,,,6.4,,7.4,,4.1,39.1,,15.5,2.0,,30.0,,,,,,,3.9,,4.7,,2.2,33.6,,11.6,0.6,,24.9,,,
29/08/2022,,,,5.0,,6.3,,3.4,36.1,,13.9,1.3,,27.2,,,,,,,6.2,,7.8,,4.4,38.8,,15.9,2.0,,29.7,,,,,,,3.7,,4.9,,2.3,33.3,,11.9,0.6,,24.6,,,
31/08/2022,,,,5.2,,6.3,,3.7,35.7,,13.9,1.3,,26.9,,,,,,,6.5,,7.7,,4.8,38.6,,16.0,2.0,,29.5,,,,,,,3.9,,4.9,,2.6,32.9,,11.9,0.6,,24.3,,,
02/09/2022,,,,5.0,,6.3,,3.7,35.6,,13.8,,,27.4,,,,,,,6.3,,7.8,,4.8,38.4,,15.9,,,30.0,,,,,,,3.7,,4.9,,2.6,32.7,,11.8,,,24.8,,,
08/09/2022,,,,4.8,,6.2,,3.6,35.5,,13.8,,,27.7,,,1.1,,,,6.0,,7.7,,4.7,38.3,,15.8,,,30.3,,,1.7,,,,3.5,,4.8,,2.5,32.7,,11.8,,,25.0,,,0.5
12/09/2022,,,,4.9,,6.2,,3.6,35.8,,13.8,,,27.5,,,1.1,,,,6.2,,7.6,,4.7,38.7,,15.8,,,30.2,,,1.7,,,,3.6,,4.7,,2.5,32.9,,11.7,,,24.9,,,0.5
18/09/2022,,,,4.7,,6.0,,3.7,36.1,,13.7,,,27.8,,,1.1,,,,5.9,,7.4,,4.8,38.9,,15.7,,,30.5,,,1.7,,,,3.4,,4.6,,2.5,33.2,,11.6,,,25.1,,,0.5
19/09/2022,,,,4.5,,6.1,,3.7,36.1,,13.8,,,27.8,,,1.1,,,,5.8,,7.5,,4.8,39.0,,15.9,,,30.6,,,1.7,,,,3.3,,4.6,,2.5,33.1,,11.6,,,25.0,,,0.5
20/09/2022,,,,4.6,,5.9,,3.6,36.5,,13.5,,,28.0,,,1.1,,,,5.9,,7.4,,4.7,39.5,,15.5,,,30.8,,,1.7,,,,3.3,,4.5,,2.4,33.6,,11.4,,,25.3,,,0.5
22/09/2022,,,,4.7,,6.0,,3.4,36.7,,13.3,,,27.9,,,1.1,,,,5.9,,7.4,,4.5,39.5,,15.3,,,30.6,,,1.7,,,,3.4,,4.6,,2.3,33.8,,11.2,,,25.2,,,0.5
10/10/2022,,,,4.8,,6.0,,3.5,36.6,,13.3,,,27.5,,,1.1,,,,6.1,,7.5,,4.6,39.5,,15.3,,,30.2,,,1.7,,,,3.6,,4.6,,2.4,33.7,,11.2,,,24.8,,,0.5
12/10/2022,,,,4.9,,6.1,,3.5,36.8,,13.1,,,27.6,,,,,,,6.2,,7.5,,4.6,39.6,,15.1,,,30.2,,,,,,,3.6,,4.7,,2.4,33.9,,11.1,,,24.9,,,
13/10/2022,,,,5.0,,6.3,,3.6,36.4,,12.9,,,27.5,,,,,,,6.2,,7.7,,4.7,39.2,,14.9,,,30.1,,,,,,,3.7,,4.9,,2.6,33.7,,11.0,,,24.9,,,
18/10/2022,,,,5.1,,6.4,,3.7,36.4,,12.9,,,27.2,,,,,,,6.4,,7.8,,4.7,39.1,,14.8,,,29.7,,,,,,,3.9,,5.0,,2.6,33.6,,11.0,,,24.6,,,
23/10/2022,,,,5.0,,6.3,,3.5,36.6,,12.8,,,27.5,,,1.1,,,,6.2,,7.7,,4.6,39.3,,14.7,,,30.0,,,1.7,,,,3.8,,5.0,,2.5,33.8,,10.9,,,25.0,,,0.5
31/10/2022,,,,5.1,,6.3,,3.5,36.4,,12.8,,,27.7,,,1.1,,,,6.4,,7.6,,4.5,39.1,,14.7,,,30.3,,,1.7,,,,3.9,,4.9,,2.4,33.6,,10.9,,,25.2,,,0.5
08/11/2022,,,,4.9,,6.3,,3.3,36.5,,12.7,,,28.3,,,1.1,,,,6.1,,7.7,,4.3,39.3,,14.6,,,30.9,,,1.7,,,,3.6,,4.9,,2.2,33.7,,10.7,,,25.7,,,0.5
14/11/2022,,,,4.9,,6.3,,3.2,36.5,,12.7,,,28.3,,,1.1,,,,6.2,,7.7,,4.2,39.3,,14.6,,,30.9,,,1.7,,,,3.7,,4.9,,2.2,33.6,,10.7,,,25.7,,,0.5
17/11/2022,,,,5.0,,6.4,,3.3,36.2,,12.6,,,28.1,,,1.1,,,,6.3,,7.8,,4.4,38.9,,14.5,,,30.7,,,1.7,,,,3.8,,5.0,,2.3,33.4,,10.7,,,25.5,,,0.5
19/11/2022,,,,4.9,,6.1,,3.3,36.3,,12.7,,,28.4,,,1.1,,,,6.1,,7.5,,4.3,39.0,,14.6,,,31.0,,,1.7,,,,3.6,,4.8,,2.3,33.5,,10.8,,,25.8,,,0.5
22/11/2022,,,,4.8,,6.2,,3.3,36.2,,12.7,,,28.4,,,1.1,,,,6.1,,7.6,,4.3,39.0,,14.6,,,31.0,,,1.7,,,,3.6,,4.8,,2.3,33.4,,10.8,,,25.8,,,0.5
24/11/2022,,,,4.8,,6.3,,3.2,36.2,,12.7,,,28.5,,,,,,,6.0,,7.7,,4.3,38.9,,14.6,,,31.1,,,,,,,3.6,,4.9,,2.2,33.4,,10.8,,,25.9,,,
28/11/2022,,,,4.6,,6.4,,3.2,36.2,,13.0,,,28.3,,,,,,,5.9,,7.8,,4.3,38.9,,14.9,,,30.9,,,,,,,3.4,,5.0,,2.2,33.4,,11.0,,,25.7,,,
29/11/2022,,,,4.7,,6.2,,3.2,36.4,,13.1,,,28.1,,,,,,,5.9,,7.6,,4.2,39.1,,15.0,,,30.6,,,,,,,3.5,,4.9,,2.2,33.7,,11.2,,,25.6,,,
01/12/2022,,,,4.6,,6.2,,3.3,36.1,,13.1,,,28.2,,,,,,,5.8,,7.5,,4.2,38.7,,14.9,,,30.6,,,,,,,3.5,,4.9,,2.3,33.5,,11.3,,,25.7,,,
13/12/2022,,,,4.5,,6.3,,3.1,36.3,,13.1,,,28.4,,,,,,,5.7,,7.6,,4.1,39.0,,15.0,,,30.9,,,,,,,3.4,,4.9,,2.1,33.6,,11.3,,,25.9,,,
15/12/2022,,,,4.7,,6.3,,3.1,36.4,,13.0,,,28.0,,,,,,,5.8,,7.6,,4.1,39.0,,14.8,,,30.5,,,,,,,3.5,,4.9,,2.2,33.7,,11.1,,,25.5,,,
16/12/2022,,,,4.6,,6.3,,3.1,36.4,,12.8,,,28.1,,,,,,,5.8,,7.6,,4.1,39.1,,14.6,,,30.6,,,,,,,3.5,,4.9,,2.2,33.7,,10.9,,,25.6,,,
18/12/2022,,,,4.7,,6.1,,3.2,36.5,,12.6,,,28.1,,,,,,,5.8,,7.4,,4.2,39.2,,14.5,,,30.6,,,,,,,3.5,,4.8,,2.3,33.8,,10.7,,,25.6,,,
09/01/2023,,,,4.8,,6.0,,3.3,36.5,,12.1,,,28.2,,,,,,,6.0,,7.3,,4.2,39.2,,14.0,,,30.8,,,,,,,3.6,,4.7,,2.3,33.8,,10.3,,,25.7,,,
11/01/2023,,,,4.8,,6.1,,3.4,36.5,,12.0,,,28.2,,,,,,,6.0,,7.4,,4.4,39.2,,13.8,,,30.7,,,,,,,3.6,,4.7,,2.3,33.7,,10.1,,,25.7,,,
12/01/2023,,,,4.7,,6.2,,3.4,36.8,,11.6,,,28.4,,,,,,,5.9,,7.5,,4.5,39.6,,13.5,,,30.9,,,,,,,3.5,,4.8,,2.4,34.1,,9.8,,,25.8,,,
16/01/2023,,,,4.6,,6.1,,3.5,36.5,,12.2,,,28.1,,,,,,,5.8,,7.5,,4.6,39.3,,14.1,,,30.7,,,,,,,3.4,,4.8,,2.5,33.8,,10.4,,,25.6,,,
19/01/2023,,,,4.4,,6.2,,3.5,36.6,,12.3,,,28.5,,,1.2,,,,5.6,,7.6,,4.6,39.4,,14.2,,,31.2,,,1.8,,,,3.2,,4.8,,2.4,33.7,,10.3,,,25.9,,,0.6
20/01/2023,,,,4.3,,6.3,,3.4,36.7,,12.2,,,28.8,,,1.2,,,,5.5,,7.7,,4.4,39.5,,14.1,,,31.4,,,1.8,,,,3.2,,4.9,,2.4,33.9,,10.3,,,26.2,,,0.6
23/01/2023,,,,4.5,,6.4,,3.4,36.4,,12.3,,,28.8,,,1.2,,,,5.7,,7.8,,4.5,39.2,,14.2,,,31.4,,,1.8,,,,3.3,,5.0,,2.4,33.6,,10.4,,,26.1,,,0.6
24/01/2023,,,,4.4,,6.3,,3.3,36.7,,12.1,,,28.9,,,1.2,,,,5.6,,7.7,,4.3,39.4,,14.0,,,31.5,,,1.8,,,,3.3,,5.0,,2.3,34.0,,10.3,,,26.4,,,0.6
03/02/2023,,,,4.4,,6.4,,3.3,36.7,,12.0,,,29.0,,,1.2,,,,5.5,,7.8,,4.3,39.4,,13.9,,,31.6,,,1.8,,,,3.2,,5.0,,2.3,33.9,,10.2,,,26.4,,,0.6
07/02/2023,,,,4.1,,6.5,,3.1,37.0,,12.0,,,29.2,,,1.2,,,,5.3,,7.9,,4.1,39.8,,13.9,,,31.9,,,1.8,,,,3.0,,5.0,,2.1,34.1,,10.1,,,26.5,,,0.6
13/02/2023,,,,4.2,,6.4,,3.0,37.2,,11.4,,,29.3,,,1.2,,,,5.4,,7.9,,4.1,40.1,,13.2,,,32.0,,,1.8,,,,3.0,,5.0,,2.0,34.4,,9.5,,,26.6,,,0.6
14/02/2023,,,,4.3,,6.4,,3.0,37.5,,11.4,,,29.3,,,,,,,5.5,,7.8,,4.0,40.3,,13.3,,,32.0,,,,,,,3.1,,4.9,,2.0,34.6,,9.5,,,26.6,,,
16/02/2023,,,,4.4,,6.1,,3.1,37.3,,11.4,,,29.2,,,,,,,5.6,,7.5,,4.2,40.1,,13.2,,,31.8,,,,,,,3.2,,4.7,,2.1,34.4,,9.5,,,26.5,,,
04/03/2023,,,,4.3,,6.2,,3.2,37.1,,11.2,,,29.2,,,,,,,5.5,,7.6,,4.2,39.9,,13.0,,,31.8,,,,,,,3.2,,4.8,,2.2,34.3,,9.4,,,26.6,,,
06/03/2023,,,,4.4,,6.3,,3.4,36.6,,11.2,,,29.4,,,1.2,,,,5.5,,7.7,,4.4,39.4,,13.0,,,32.0,,,1.8,,,,3.2,,4.9,,2.3,33.8,,9.3,,,26.7,,,0.6
07/03/2023,,,,4.5,,6.5,,3.6,36.0,,11.3,,,29.0,,,1.2,,,,5.7,,8.0,,4.6,38.8,,13.1,,,31.6,,,1.8,,,,3.3,,5.1,,2.5,33.3,,9.4,,,26.4,,,0.6
08/03/2023,,,,4.6,,6.3,,3.7,35.4,,11.3,,,29.1,,,1.2,,,,5.8,,7.7,,4.8,38.1,,13.1,,,31.7,,,1.8,,,,3.4,,5.0,,2.6,32.7,,9.5,,,26.5,,,0.6
13/03/2023,,,,4.6,,6.4,,3.8,35.0,,11.3,,,29.2,,,1.2,,,,5.8,,7.8,,4.9,37.7,,13.1,,,31.8,,,1.8,,,,3.4,,5.0,,2.7,32.3,,9.5,,,26.6,,,0.6
18/03/2023,,,,4.5,,6.8,,3.9,34.6,,11.2,,,29.4,,,1.2,,,,5.7,,8.2,,5.0,37.3,,13.0,,,32.0,,,1.8,,,,3.4,,5.3,,2.8,31.9,,9.4,,,26.8,,,0.6
22/03/2023,,,,4.6,,7.0,,4.1,34.0,,11.3,,,29.0,,,1.2,,,,5.8,,8.4,,5.2,36.7,,13.1,,,31.6,,,1.8,,,,3.4,,5.5,,3.0,31.3,,9.5,,,26.5,,,0.6
24/03/2023,,,,4.6,,7.0,,4.1,33.9,,11.2,,,29.0,,,1.2,,,,5.8,,8.5,,5.2,36.6,,13.0,,,31.6,,,1.8,,,,3.4,,5.6,,3.0,31.2,,9.4,,,26.4,,,0.6
27/03/2023,,,,4.6,,7.1,,4.2,33.7,,11.3,1.2,,28.7,,,,,,,5.8,,8.6,,5.4,36.5,,13.1,1.8,,31.3,,,,,,,3.4,,5.6,,3.0,31.0,,9.4,0.6,,26.0,,,
28/03/2023,,,,4.5,,7.1,,4.2,33.9,,11.1,1.2,,29.1,,,,,,,5.7,,8.5,,5.3,36.6,,12.9,1.8,,31.7,,,,,,,3.3,,5.6,,3.0,31.2,,9.3,0.6,,26.5,,,
30/03/2023,,,,4.5,,7.2,,4.3,34.1,,11.1,1.2,,29.0,,,,,,,5.7,,8.6,,5.4,36.9,,12.9,1.8,,31.6,,,,,,,3.3,,5.7,,3.1,31.4,,9.3,0.6,,26.4,,,
03/04/2023,,,,4.5,,7.2,,4.3,34.4,,11.0,1.2,,29.1,,,,,,,5.7,,8.6,,5.4,37.1,,12.9,1.8,,31.7,,,,,,,3.3,,5.7,,3.1,31.7,,9.2,0.6,,26.4,,,
18/04/2023,,,,4.6,,7.0,,4.3,34.5,,11.0,1.2,,28.8,,,,,,,5.8,,8.5,,5.5,37.3,,12.8,1.9,,31.5,,,,,,,3.4,,5.5,,3.1,31.7,,9.2,0.5,,26.2,,,
19/04/2023,,,,4.5,,6.9,,4.4,34.8,,10.8,1.2,,29.0,,,,,,,5.7,,8.5,,5.6,37.7,,12.7,1.9,,31.7,,,,,,,3.3,,5.4,,3.2,32.0,,9.0,0.5,,26.3,,,
24/04/2023,,,,4.3,,6.8,,4.3,34.9,,10.7,1.2,,29.0,,,,,,,5.5,,8.3,,5.5,37.7,,12.5,1.9,,31.7,,,,,,,3.1,,5.3,,3.1,32.0,,8.8,0.5,,26.3,,,
25/04/2023,,,,4.1,,6.8,,4.2,35.2,,10.5,1.3,,29.0,,,,,,,5.2,,8.2,,5.4,38.0,,12.4,2.0,,31.7,,,,,,,2.9,,5.3,,3.1,32.4,,8.7,0.6,,26.3,,,
27/04/2023,,,,4.0,,6.7,,4.2,35.3,,10.6,1.3,,29.1,,,,,,,5.1,,8.1,,5.4,38.1,,12.4,2.0,,31.7,,,,,,,2.8,,5.2,,3.0,32.5,,8.8,0.6,,26.4,,,
02/05/2023,,,,3.9,,6.7,,4.1,35.5,,10.4,1.3,,29.1,,,,,,,5.0,,8.2,,5.3,38.4,,12.2,2.0,,31.8,,,,,,,2.7,,5.2,,2.9,32.7,,8.6,0.6,,26.4,,,
03/05/2023,,,,3.9,,6.7,,4.1,35.7,,10.3,1.3,,29.0,,,,,,,5.0,,8.2,,5.3,38.5,,12.2,2.0,,31.7,,,,,,,2.7,,5.3,,3.0,32.8,,8.5,0.6,,26.3,,,
04/05/2023,,,,3.7,,6.8,,4.2,35.7,1.5,10.3,1.5,,29.0,,,,,,,4.8,,8.3,,5.4,38.5,2.1,12.0,2.2,,31.6,,,,,,,2.6,,5.4,,3.1,33.0,0.8,8.5,0.8,,26.3,,,
05/05/2023,,,,3.6,,6.8,,4.0,36.0,1.6,10.3,1.5,,29.2,,,,,,,4.7,,8.3,,5.1,38.8,2.2,12.0,2.2,,31.8,,,,,,,2.6,,5.4,,2.9,33.3,0.9,8.5,0.9,,26.6,,,
09/05/2023,,,,3.7,,6.9,,4.0,36.5,1.6,10.4,1.7,,29.4,,,,,,,4.7,,8.4,,5.1,39.2,2.2,12.1,2.4,,32.0,,,,,,,2.6,,5.5,,2.9,33.8,0.9,8.6,1.0,,26.9,,,
10/05/2023,,,,3.8,,7.0,,3.9,36.8,1.4,10.3,1.7,,29.8,,,,,,,4.8,,8.5,,5.0,39.5,2.1,12.0,2.4,,32.4,,,,,,,2.7,,5.6,,2.8,34.1,0.8,8.6,1.0,,27.2,,,
11/05/2023,,,,3.8,,7.0,,3.8,37.0,1.5,10.1,1.8,,29.7,,,,,,,4.9,,8.5,,5.0,39.8,2.2,11.8,2.5,,32.4,,,,,,,2.7,,5.6,,2.7,34.2,0.9,8.4,1.0,,27.1,,,
12/05/2023,,,,3.9,,7.0,,3.9,37.0,1.6,10.1,1.8,,29.6,,,,,,,5.0,,8.4,,5.0,39.6,2.2,11.8,2.5,,32.1,,,,,,,2.9,,5.6,,2.9,34.3,0.9,8.5,1.0,,27.1,,,
