Date,Lower_ΑΛΛΟ,Lower_ΑΝΕΛ,Lower_Δημοκράτες,Lower_ΕΚ,Lower_ΕΛ,Lower_ΕΛΑΣ,Lower_Ελπίδα,Lower_ΚΚΕ,Lower_ΛΑΕ,Lower_ΜέΡΑ25,Lower_ΝΑ,Lower_ΝΔ,Lower_Νίκη,Lower_ΠΑΣΟΚ,Lower_ΠΕ,Lower_ΠΟΤΑΜΙ,Lower_ΣΥΡΙΖΑ,Lower_Σπαρτιάτες,Lower_ΦΛ,Lower_ΧΑ,ΑΛΛΟ,ΑΝΕΛ,Δημοκράτες,ΕΚ,ΕΛ,ΕΛΑΣ,Ελπίδα,ΚΚΕ,ΛΑΕ,ΜέΡΑ25,ΝΑ,ΝΔ,Νίκη,ΠΑΣΟΚ,ΠΕ,ΠΟΤΑΜΙ,ΣΥΡΙΖΑ,Σπαρτιάτες,ΦΛ,ΧΑ,Upper_ΑΛΛΟ,Upper_ΑΝΕΛ,Upper_Δημοκράτες,Upper_ΕΚ,Upper_ΕΛ,Upper_ΕΛΑΣ,Upper_Ελπίδα,Upper_ΚΚΕ,Upper_ΛΑΕ,Upper_ΜέΡΑ25,Upper_ΝΑ,Upper_ΝΔ,Upper_Νίκη,Upper_ΠΑΣΟΚ,Upper_ΠΕ,Upper_ΠΟΤΑΜΙ,Upper_ΣΥΡΙΖΑ,Upper_Σπαρτιάτες,Upper_ΦΛ,Upper_ΧΑ
2025-07-22,,,2.4,,9.78,,,8.06,,2.94,1.67,28.53,1.94,13.46,10.52,,5.46,,2.63,,,,3.07,,10.25,,,8.37,,3.39,1.82,29.34,2.61,13.74,11.71,,5.95,,3.82,,,,3.75,,10.72,,,8.67,,3.85,1.96,30.15,3.27,14.02,12.9,,6.45,,5.01,
2025-08-23,,,2.01,,9.91,,,8.03,,3.0,1.66,28.4,1.74,13.51,9.62,,5.25,,3.47,,,,2.93,,10.5,,,8.37,,3.44,1.8,29.29,2.3,13.82,10.75,,5.85,,4.3,,,,3.84,,11.09,,,8.71,,3.89,1.93,30.18,2.86,14.12,11.88,,6.45,,5.14,
2025-08-30,,,1.99,,9.93,,,8.01,,3.0,1.66,28.34,1.69,13.52,9.39,,5.19,1.21,3.74,,,,2.88,,10.56,,,8.37,,3.45,1.79,29.27,2.25,13.84,10.55,,5.83,1.41,4.32,,,,3.76,,11.19,,,8.72,,3.9,1.92,30.19,2.8,14.16,11.72,,6.46,1.61,4.9,
2025-09-09,1.44,,1.93,,9.93,,,8.0,,2.99,1.66,28.25,1.71,13.52,9.17,,5.13,1.2,3.85,,6.12,,2.81,,10.63,,,8.37,,3.45,1.79,29.24,2.24,13.87,10.24,,5.79,1.41,4.31,,10.8,,3.69,,11.32,,,8.74,,3.9,1.91,30.24,2.78,14.23,11.31,,6.44,1.61,4.77,
2025-09-10,2.74,,1.93,,9.94,,,8.0,,2.99,1.66,28.24,1.71,13.52,9.18,,5.13,1.2,3.86,,5.73,,2.8,,10.63,,,8.37,,3.44,1.79,29.24,2.25,13.87,10.21,,5.78,1.41,4.3,,8.72,,3.68,,11.33,,,8.74,,3.9,1.91,30.24,2.78,14.23,11.23,,6.44,1.61,4.73,
2025-09-13,3.88,,1.93,,9.95,,,8.0,,2.98,1.66,28.23,1.73,13.52,9.2,,5.12,1.2,3.89,,5.91,,2.79,,10.65,,,8.37,,3.44,1.78,29.24,2.25,13.88,10.11,,5.77,1.4,4.27,,7.93,,3.64,,11.36,,,8.74,,3.89,1.91,30.24,2.77,14.25,11.02,,6.42,1.61,4.64,
2025-09-15,,,1.93,,9.95,,,7.99,,2.98,1.66,28.23,1.74,13.52,9.2,,5.12,1.2,3.86,,,,2.78,,10.66,,,8.37,,3.43,1.78,29.24,2.26,13.89,10.05,,5.76,1.4,4.25,,,,3.63,,11.37,,,8.74,,3.89,1.91,30.25,2.77,14.26,10.89,,6.41,1.6,4.63,
2025-09-16,4.27,,1.93,,9.95,,,7.99,,2.98,1.66,28.23,1.75,13.52,9.2,,5.11,,3.87,,5.97,,2.77,,10.67,,,8.37,,3.43,1.78,29.24,2.26,13.89,10.02,,5.76,,4.25,,7.68,,3.62,,11.38,,,8.75,,3.89,1.9,30.24,2.77,14.26,10.83,,6.41,,4.62,
2025-09-17,,,1.93,,9.96,,,7.99,,2.98,1.66,28.24,1.75,13.52,9.2,,5.11,1.2,3.88,,,,2.77,,10.67,,,8.37,,3.43,1.78,29.24,2.26,13.89,9.99,,5.76,1.4,4.25,,,,3.61,,11.38,,,8.75,,3.89,1.9,30.24,2.77,14.27,10.77,,6.4,1.6,4.61,
2025-09-20,,,1.98,,9.97,,,7.99,,2.97,1.66,28.27,1.77,13.52,9.19,,5.1,,3.9,,,,2.76,,10.69,,,8.37,,3.43,1.78,29.25,2.26,13.9,9.91,,5.74,,4.26,,,,3.54,,11.41,,,8.75,,3.88,1.9,30.22,2.76,14.28,10.62,,6.38,,4.62,
2025-09-23,,,2.02,,9.97,,,7.99,,2.96,1.65,28.31,1.79,13.53,9.16,,5.09,,3.89,,,,2.75,,10.7,,,8.37,,3.42,1.78,29.26,2.27,13.91,9.83,,5.73,,4.27,,,,3.48,,11.43,,,8.75,,3.87,1.9,30.21,2.75,14.29,10.5,,6.36,,4.65,
2025-09-25,3.43,,2.06,,9.98,,,7.99,,2.97,1.65,28.34,1.8,13.53,9.12,,5.08,,3.89,,6.2,,2.75,,10.71,,,8.37,,3.41,1.77,29.27,2.26,13.91,9.78,,5.72,,4.29,,8.97,,3.44,,11.45,,,8.75,,3.86,1.9,30.19,2.73,14.3,10.43,,6.35,,4.68,
2025-10-04,4.07,,2.2,,9.98,,,7.99,,2.98,1.65,28.52,1.85,13.54,9.02,,5.05,,3.81,,7.88,,2.74,,10.74,,,8.38,,3.4,1.77,29.32,2.26,13.93,9.61,,5.66,,4.32,,11.69,,3.28,,11.5,,,8.77,,3.81,1.88,30.11,2.66,14.33,10.21,,6.28,,4.84,
2025-10-08,4.43,,2.25,,9.98,,,7.99,,2.98,1.64,28.59,1.88,13.54,8.91,,5.03,,3.76,,7.95,,2.74,,10.75,,,8.38,,3.39,1.76,29.34,2.25,13.94,9.54,,5.64,,4.35,,11.48,,3.22,,11.51,,,8.78,,3.79,1.88,30.09,2.63,14.33,10.17,,6.25,,4.95,
2025-10-09,4.42,,2.26,,9.98,,,7.99,,2.99,1.64,28.61,1.89,13.54,8.88,,5.02,,3.75,,8.02,,2.73,,10.75,,,8.38,,3.38,1.76,29.35,2.25,13.94,9.52,,5.63,,4.36,,11.63,,3.21,,11.52,,,8.78,,3.78,1.88,30.09,2.62,14.34,10.16,,6.24,,4.98,
2025-10-14,2.44,,2.31,,9.95,,,7.99,,3.0,1.64,28.7,1.91,13.55,8.75,,5.0,,3.76,,7.33,,2.73,,10.75,,,8.39,,3.38,1.75,29.38,2.25,13.95,9.44,,5.6,,4.44,,12.21,,3.14,,11.54,,,8.79,,3.76,1.87,30.06,2.59,14.35,10.13,,6.2,,5.12,
2025-10-15,0.99,,2.32,,9.95,,,7.99,,3.0,1.64,28.72,1.92,13.55,8.72,,4.99,1.15,3.77,,6.4,,2.73,,10.74,,,8.39,,3.37,1.75,29.39,2.25,13.95,9.42,,5.59,1.37,4.46,,11.8,,3.13,,11.54,,,8.79,,3.75,1.87,30.06,2.58,14.35,10.13,,6.19,1.59,5.15,
2025-10-17,,,2.33,,9.94,,,7.99,,3.0,1.63,28.76,1.93,13.55,8.66,,4.98,1.15,3.82,,,,2.72,,10.74,,,8.39,,3.37,1.75,29.4,2.24,13.95,9.4,,5.58,1.36,4.5,,,,3.11,,11.54,,,8.79,,3.74,1.86,30.05,2.56,14.35,10.14,,6.17,1.58,5.19,
2025-10-18,,,2.34,,9.94,,,7.99,,3.0,1.63,28.78,1.93,13.55,8.63,,4.98,1.14,3.85,,,,2.72,,10.74,,,8.39,,3.37,1.75,29.41,2.24,13.95,9.38,,5.57,1.36,4.53,,,,3.1,,11.54,,,8.79,,3.73,1.86,30.04,2.56,14.35,10.14,,6.17,1.58,5.21,
2025-10-25,,,2.35,,9.9,,,8.0,,3.01,1.62,28.89,1.96,13.55,8.48,,4.93,,4.06,,,,2.7,,10.72,,,8.4,,3.35,1.74,29.45,2.25,13.95,9.33,,5.52,,4.75,,,,3.05,,11.53,,,8.81,,3.69,1.85,30.02,2.55,14.36,10.18,,6.11,,5.44,
2025-10-26,,,2.35,,9.89,,,8.0,,3.01,1.62,28.91,1.97,13.55,8.47,,4.92,,4.07,,,,2.69,,10.71,,,8.4,,3.35,1.74,29.46,2.26,13.95,9.33,,5.52,,4.78,,,,3.04,,11.53,,,8.81,,3.69,1.85,30.01,2.55,14.36,10.18,,6.11,,5.49,
2025-10-31,,,2.35,,9.85,,,8.0,,3.01,1.61,28.98,1.96,13.54,8.45,,4.89,,4.11,,,,2.67,,10.69,,,8.41,,3.34,1.73,29.49,2.27,13.95,9.32,,5.48,,4.91,,,,2.99,,11.53,,,8.81,,3.67,1.84,30.01,2.57,14.37,10.19,,6.07,,5.7,
2025-11-08,5.72,,2.3,,9.77,,,8.0,,3.01,1.6,29.07,1.9,13.52,8.45,,4.83,,3.92,,8.95,,2.61,,10.65,,,8.41,,3.32,1.71,29.54,2.28,13.95,9.35,,5.42,,5.06,,12.19,,2.92,,11.53,,,8.82,,3.64,1.83,30.0,2.66,14.38,10.25,,6.01,,6.2,
2025-11-09,5.69,,2.3,,9.76,,,8.0,,3.01,1.6,29.09,1.89,13.52,8.45,,4.83,1.1,3.95,,8.8,,2.61,,10.65,,,8.41,,3.32,1.71,29.54,2.29,13.95,9.35,,5.41,1.32,5.05,,11.92,,2.92,,11.53,,,8.82,,3.63,1.82,30.0,2.68,14.38,10.26,,6.0,1.54,6.16,
2025-11-10,5.69,,2.29,,9.75,,,8.0,,3.01,1.59,29.1,1.88,13.52,8.44,,4.82,1.1,3.96,,8.47,,2.6,,10.64,,,8.41,,3.32,1.71,29.55,2.29,13.95,9.36,,5.41,1.32,5.04,,11.25,,2.91,,11.53,,,8.83,,3.63,1.82,30.0,2.69,14.38,10.28,,5.99,1.53,6.11,
2025-11-14,4.7,,2.25,,9.7,,,8.0,,3.01,1.58,29.14,1.84,13.51,8.43,,4.79,1.09,3.79,,7.29,,2.57,,10.62,,,8.41,,3.31,1.7,29.57,2.29,13.94,9.4,,5.38,1.31,4.94,,9.88,,2.9,,11.54,,,8.82,,3.62,1.81,30.0,2.73,14.38,10.38,,5.96,1.53,6.08,
2025-11-15,3.83,,2.23,,9.69,,,8.0,,3.01,1.58,29.15,1.83,13.5,8.43,,4.78,1.08,3.7,,6.94,,2.57,,10.61,,,8.41,,3.31,1.7,29.58,2.29,13.94,9.42,,5.37,1.3,4.9,,10.05,,2.9,,11.54,,,8.82,,3.61,1.81,30.0,2.75,14.38,10.41,,5.96,1.52,6.11,
2025-11-17,3.71,,2.2,,9.66,,,8.01,,3.01,1.58,29.17,1.81,13.5,8.44,,4.77,1.08,3.5,,6.49,,2.55,,10.6,,,8.41,,3.31,1.69,29.59,2.29,13.94,9.45,,5.35,1.3,4.83,,9.26,,2.9,,11.53,,,8.82,,3.61,1.81,30.01,2.76,14.38,10.45,,5.94,1.52,6.15,
2025-11-19,3.23,,2.17,,9.64,,,8.01,,3.01,1.57,29.19,1.8,13.49,8.46,,4.75,,3.29,,6.35,,2.54,,10.59,,,8.41,,3.3,1.69,29.6,2.28,13.93,9.48,,5.34,,4.75,,9.47,,2.9,,11.53,,,8.82,,3.6,1.8,30.01,2.77,14.38,10.49,,5.93,,6.2,
2025-11-22,0.56,,2.11,,9.6,,,8.01,,3.0,1.56,29.21,1.78,13.49,8.5,,4.73,1.07,3.0,,6.1,,2.51,,10.56,,,8.41,,3.3,1.68,29.62,2.28,13.93,9.54,,5.32,1.29,4.6,,11.65,,2.91,,11.53,,,8.81,,3.6,1.79,30.03,2.77,14.37,10.57,,5.91,1.5,6.2,
2025-11-25,2.32,,2.05,,9.56,,,8.01,,2.99,1.55,29.24,1.76,13.48,8.56,,4.71,,3.05,,7.03,,2.49,,10.54,,,8.41,,3.29,1.67,29.64,2.26,13.92,9.61,,5.3,,4.56,,11.73,,2.93,,11.52,,,8.8,,3.59,1.79,30.04,2.76,14.37,10.66,,5.88,,6.06,
2025-12-06,3.53,,1.88,,9.37,,,8.02,,2.96,1.51,29.3,1.66,13.44,8.75,,4.66,,3.32,,8.4,,2.39,,10.44,,,8.4,,3.27,1.63,29.7,2.21,13.89,9.86,,5.22,,4.46,,13.28,,2.91,,11.51,,,8.77,,3.59,1.76,30.11,2.76,14.34,10.96,,5.77,,5.61,
2025-12-07,3.69,,1.86,,9.36,,,8.02,,2.95,1.51,29.3,1.65,13.44,8.78,,4.66,1.03,3.3,,8.12,,2.39,,10.43,,,8.4,,3.27,1.63,29.71,2.2,13.89,9.88,,5.21,1.25,4.44,,12.55,,2.91,,11.51,,,8.77,,3.59,1.76,30.12,2.76,14.34,10.98,,5.76,1.47,5.58,
2025-12-08,3.21,,1.84,,9.34,,,8.02,,2.95,1.5,29.31,1.64,13.43,8.8,,4.66,,3.28,,7.55,,2.38,,10.43,,,8.39,,3.27,1.63,29.72,2.2,13.88,9.91,,5.2,,4.42,,11.89,,2.91,,11.51,,,8.76,,3.59,1.75,30.13,2.76,14.33,11.01,,5.75,,5.57,
2025-12-11,3.9,,1.79,,9.29,,,8.03,,2.94,1.49,29.32,1.61,13.43,8.87,,4.64,,3.19,,7.62,,2.36,,10.4,,,8.39,,3.27,1.62,29.74,2.19,13.87,9.97,,5.18,,4.37,,11.34,,2.93,,11.51,,,8.75,,3.59,1.75,30.16,2.76,14.32,11.08,,5.72,,5.56,
2025-12-12,3.45,,1.77,,9.28,,,8.03,,2.94,1.49,29.33,1.61,13.42,8.89,,4.64,1.02,3.2,,7.05,,2.35,,10.39,,,8.39,,3.26,1.61,29.75,2.18,13.87,10.0,,5.17,1.24,4.37,,10.66,,2.93,,11.51,,,8.74,,3.59,1.74,30.17,2.75,14.32,11.1,,5.71,1.46,5.54,
2025-12-13,4.18,,1.76,,9.27,,,8.03,,2.94,1.48,29.33,1.61,13.42,8.92,,4.64,1.02,3.21,,7.39,,2.34,,10.38,,,8.39,,3.26,1.61,29.76,2.18,13.87,10.02,,5.17,1.24,4.36,,10.6,,2.93,,11.5,,,8.74,,3.59,1.74,30.19,2.75,14.31,11.12,,5.7,1.46,5.51,
2025-12-17,4.48,,1.71,,9.22,,,8.04,,2.93,1.47,29.37,1.61,13.41,9.0,,4.63,,3.22,,8.22,,2.32,,10.35,,,8.38,,3.26,1.6,29.81,2.17,13.86,10.1,,5.15,,4.31,,11.96,,2.93,,11.48,,,8.72,,3.59,1.73,30.25,2.72,14.3,11.19,,5.67,,5.4,
2025-12-25,3.65,,1.67,,9.1,,,8.03,,2.91,1.43,29.46,1.66,13.39,9.17,,4.62,0.98,3.05,,7.89,,2.27,,10.26,,,8.36,,3.25,1.56,29.92,2.15,13.83,10.21,,5.11,1.21,4.16,,12.13,,2.87,,11.43,,,8.69,,3.59,1.7,30.38,2.64,14.27,11.25,,5.6,1.44,5.28,
2026-01-10,6.61,,1.66,,8.88,,,7.99,,2.87,1.37,29.62,1.72,13.34,9.38,,4.58,,2.49,,11.38,,2.22,,10.09,,,8.32,,3.22,1.5,30.16,2.14,13.79,10.36,,5.04,,3.87,,16.15,,2.78,,11.31,,,8.66,,3.58,1.63,30.71,2.55,14.23,11.34,,5.49,,5.25,
2026-01-11,6.74,,1.65,,8.86,,,7.98,,2.87,1.36,29.63,1.73,13.34,9.39,,4.58,0.94,2.44,,11.47,,2.21,,10.08,,,8.32,,3.22,1.5,30.18,2.14,13.78,10.37,,5.03,1.17,3.85,,16.2,,2.77,,11.3,,,8.65,,3.58,1.63,30.73,2.55,14.23,11.36,,5.49,1.4,5.26,
2026-01-13,7.28,,1.65,,8.84,,,7.97,,2.86,1.35,29.66,1.74,13.33,9.39,,4.57,,2.62,,10.59,,2.21,,10.06,,,8.31,,3.22,1.49,30.21,2.14,13.78,10.38,,5.02,,3.83,,13.9,,2.76,,11.28,,,8.65,,3.58,1.62,30.76,2.55,14.23,11.37,,5.47,,5.04,
2026-01-15,7.72,,1.67,,8.81,,,7.96,,2.86,1.34,29.69,1.74,13.33,9.41,,4.56,0.93,2.76,,10.53,,2.2,,10.04,,,8.31,,3.22,1.48,30.24,2.14,13.78,10.39,,5.01,1.16,3.82,,13.34,,2.74,,11.26,,,8.65,,3.57,1.62,30.79,2.54,14.22,11.37,,5.46,1.39,4.88,
2026-01-17,7.57,,1.68,,8.79,,,7.95,,2.85,1.33,29.71,1.74,13.32,9.42,,4.55,0.92,2.87,,10.34,,2.2,,10.02,,,8.3,,3.21,1.47,30.27,2.14,13.77,10.39,,5.0,1.15,3.81,,13.11,,2.72,,11.25,,,8.65,,3.57,1.61,30.83,2.55,14.22,11.36,,5.45,1.38,4.75,
2026-01-24,6.4,,1.73,,8.7,,,7.9,,2.82,1.3,29.78,1.69,13.3,9.44,,4.53,,3.01,,10.84,,2.2,,9.94,,,8.27,,3.2,1.44,30.37,2.11,13.76,10.35,,4.96,,3.76,,15.29,,2.66,,11.18,,,8.64,,3.57,1.58,30.96,2.53,14.22,11.26,,5.4,,4.51,
2026-01-25,5.89,,1.74,,8.69,,,7.9,,2.82,1.3,29.79,1.69,13.3,9.44,,4.53,,3.01,,9.72,,2.2,,9.93,,,8.27,,3.19,1.44,30.38,2.11,13.76,10.35,,4.96,,3.76,,13.55,,2.66,,11.18,,,8.64,,3.57,1.58,30.97,2.53,14.22,11.25,,5.39,,4.5,
2026-01-27,5.6,,1.75,,8.66,,,7.89,,2.81,1.29,29.81,1.67,13.29,9.44,,4.53,,3.02,,9.45,,2.2,,9.91,,,8.26,,3.19,1.43,30.41,2.1,13.75,10.33,,4.95,,3.75,,13.29,,2.64,,11.16,,,8.64,,3.57,1.57,31.01,2.52,14.22,11.22,,5.37,,4.47,
2026-01-29,6.83,,1.76,,8.64,,,7.87,,2.8,1.28,29.83,1.66,13.28,9.44,,4.53,,3.04,,10.09,,2.19,,9.89,,,8.25,,3.18,1.42,30.43,2.08,13.75,10.31,,4.94,,3.75,,13.35,,2.63,,11.15,,,8.64,,3.57,1.56,31.04,2.51,14.22,11.17,,5.35,,4.46,
2026-02-06,3.81,,1.77,,8.52,,,7.82,,2.78,1.25,29.89,1.61,13.26,9.38,,4.5,,3.16,,11.53,,2.19,,9.81,,,8.22,,3.17,1.39,30.53,2.03,13.74,10.2,,4.89,,3.81,,19.24,,2.62,,11.09,,,8.61,,3.56,1.53,31.18,2.44,14.22,11.02,,5.28,,4.46,
2026-02-08,2.04,,1.77,,8.5,,,7.81,,2.77,1.24,29.9,1.59,13.26,9.35,,4.49,0.87,3.17,,11.35,,2.19,,9.78,,,8.21,,3.16,1.38,30.56,2.01,13.74,10.16,,4.88,1.11,3.83,,20.66,,2.61,,11.07,,,8.61,,3.56,1.52,31.21,2.43,14.22,10.97,,5.26,1.34,4.48,
2026-02-13,-5.63,,1.77,,8.43,,,7.77,,2.75,1.22,29.92,1.53,13.25,9.26,,4.47,0.85,2.94,,9.53,,2.18,,9.73,,,8.18,,3.15,1.36,30.61,1.97,13.74,10.07,,4.85,1.1,3.78,,24.68,,2.59,,11.03,,,8.59,,3.55,1.5,31.31,2.42,14.22,10.89,,5.23,1.34,4.63,
2026-02-14,-4.79,,1.77,,8.42,,,7.76,,2.75,1.21,29.92,1.52,13.25,9.24,,4.47,0.85,2.95,,10.33,,2.18,,9.72,,,8.18,,3.15,1.35,30.62,1.97,13.73,10.05,,4.84,1.09,3.79,,25.45,,2.58,,11.02,,,8.59,,3.55,1.5,31.32,2.41,14.22,10.86,,5.22,1.34,4.62,
2026-02-20,0.48,,1.76,,8.36,,,7.72,,2.74,1.19,29.92,1.47,13.25,9.12,,4.42,,3.0,,11.16,,2.16,,9.66,,,8.14,,3.14,1.33,30.67,1.93,13.73,9.91,,4.8,,3.76,,21.84,,2.56,,10.97,,,8.56,,3.53,1.47,31.42,2.4,14.21,10.7,,5.17,,4.52,
2026-03-04,5.89,,1.7,,8.21,,,7.61,,2.71,1.13,29.93,1.39,13.19,8.85,,4.29,,3.1,,10.09,,2.11,,9.53,,,8.06,,3.11,1.28,30.73,1.88,13.71,9.62,,4.7,,3.65,,14.28,,2.53,,10.85,,,8.51,,3.5,1.43,31.53,2.38,14.23,10.4,,5.12,,4.19,
2026-03-05,6.43,,1.69,,8.2,,,7.6,,2.71,1.13,29.93,1.38,13.19,8.82,,4.27,0.8,3.11,,10.21,,2.11,,9.52,,,8.05,,3.1,1.27,30.73,1.88,13.71,9.6,,4.69,1.06,3.64,,13.98,,2.53,,10.84,,,8.5,,3.5,1.42,31.54,2.38,14.24,10.38,,5.12,1.32,4.17,
2026-03-07,7.88,,1.67,,8.18,,,7.58,,2.71,1.12,29.92,1.38,13.17,8.76,,4.24,,3.12,,11.26,,2.1,,9.5,,,8.04,,3.1,1.27,30.74,1.88,13.71,9.54,,4.67,,3.61,,14.64,,2.52,,10.81,,,8.49,,3.49,1.41,31.56,2.37,14.25,10.33,,5.11,,4.11,
2026-03-08,8.29,,1.66,,8.17,,,7.57,,2.71,1.11,29.92,1.38,13.16,8.72,,4.22,,3.11,,11.24,,2.09,,9.49,,,8.03,,3.1,1.26,30.74,1.87,13.71,9.51,,4.66,,3.6,,14.2,,2.52,,10.8,,,8.49,,3.48,1.41,31.57,2.37,14.25,10.3,,5.11,,4.08,
2026-03-09,8.42,,1.65,,8.17,,,7.56,,2.71,1.11,29.92,1.38,13.15,8.68,,4.2,0.79,3.11,,11.12,,2.08,,9.48,,,8.02,,3.09,1.26,30.74,1.87,13.7,9.48,,4.65,1.05,3.58,,13.82,,2.51,,10.79,,,8.49,,3.48,1.41,31.57,2.37,14.26,10.27,,5.09,1.32,4.05,
2026-03-14,6.42,,,,8.12,,,7.5,,2.71,1.08,29.89,1.38,13.08,8.47,,4.1,0.77,3.03,,9.36,,,,9.42,,,7.98,,3.08,1.24,30.74,1.87,13.68,9.3,,4.57,1.05,3.51,,12.3,,,,10.72,,,8.46,,3.46,1.39,31.59,2.36,14.27,10.13,,5.04,1.32,3.99,
2026-03-17,4.79,,1.56,,8.08,,,7.47,,2.71,1.07,29.88,1.36,13.03,8.32,,4.02,,2.95,,8.74,,2.02,,9.38,,,7.96,,3.08,1.22,30.73,1.86,13.65,9.19,,4.52,,3.47,,12.69,,2.48,,10.68,,,8.45,,3.45,1.38,31.59,2.37,14.28,10.06,,5.02,,3.99,
2026-03-18,5.66,,1.55,,8.07,,,7.45,,2.71,1.07,29.88,1.36,13.01,8.27,,3.99,,2.91,,9.11,,2.01,,9.37,,,7.95,,3.07,1.22,30.73,1.86,13.65,9.15,,4.5,,3.46,,12.56,,2.48,,10.67,,,8.45,,3.44,1.37,31.59,2.37,14.28,10.04,,5.01,,4.0,
2026-03-20,5.49,,1.52,,8.05,,,7.43,,2.7,1.06,29.87,1.36,12.97,8.17,,3.93,,2.88,,9.84,,2.0,,9.35,,,7.93,,3.07,1.21,30.73,1.86,13.63,9.08,,4.46,,3.44,,14.18,,2.47,,10.65,,,8.43,,3.43,1.36,31.59,2.36,14.29,9.99,,4.99,,4.0,
2026-03-28,-3.27,,1.42,,7.94,,,7.33,,2.68,1.02,29.86,1.29,12.79,7.69,,3.69,0.73,2.62,,7.62,,1.94,,9.24,,,7.85,,3.04,1.18,30.7,1.84,13.57,8.76,,4.3,1.02,3.36,,18.51,,2.46,,10.54,,,8.37,,3.39,1.33,31.54,2.39,14.35,9.83,,4.91,1.32,4.1,
2026-03-29,-2.75,,1.41,,7.93,,,7.32,,2.68,1.01,29.87,1.28,12.77,7.63,,3.66,,2.59,,8.72,,1.94,,9.23,,,7.84,,3.04,1.17,30.69,1.84,13.56,8.72,,4.28,,3.35,,20.2,,2.46,,10.53,,,8.36,,3.39,1.33,31.52,2.4,14.36,9.8,,4.9,,4.11,
2026-03-30,-1.81,,1.4,,7.91,,,7.31,,2.68,1.01,29.87,1.27,12.74,7.58,,3.63,0.72,2.61,,9.97,,1.93,,9.21,,,7.83,,3.03,1.17,30.69,1.84,13.55,8.68,,4.26,1.02,3.36,,21.75,,2.45,,10.51,,,8.35,,3.39,1.33,31.5,2.41,14.36,9.78,,4.89,1.32,4.11,
2026-04-02,-0.52,,1.37,,7.88,,,7.27,,2.67,0.99,29.88,1.28,12.66,7.4,,3.53,,2.67,,10.18,,1.91,,9.17,,,7.79,,3.02,1.15,30.66,1.83,13.52,8.55,,4.18,,3.38,,20.89,,2.44,,10.46,,,8.32,,3.37,1.31,31.44,2.38,14.39,9.69,,4.84,,4.09,
2026-04-03,-0.1,,1.37,,7.87,,,7.26,,2.67,0.99,29.89,1.28,12.64,7.33,,3.5,,2.7,,10.42,,1.9,,9.16,,,7.78,,3.02,1.15,30.65,1.82,13.51,8.5,,4.16,,3.39,,20.95,,2.43,,10.44,,,8.31,,3.37,1.31,31.42,2.37,14.39,9.66,,4.82,,4.09,
2026-04-17,2.69,,1.31,,7.72,,-13.33,7.04,,2.66,0.92,29.86,1.27,12.35,6.61,,3.07,,3.01,,11.21,,1.81,,8.95,,9.01,7.6,,2.96,1.09,30.48,1.77,13.31,7.89,,3.79,,3.55,,19.74,,2.32,,10.17,,31.36,8.17,,3.27,1.26,31.11,2.28,14.27,9.17,,4.5,,4.09,
2026-04-19,3.45,,1.3,,7.7,,,7.0,,2.65,0.91,29.84,1.26,12.31,6.49,,3.01,0.65,3.05,,11.97,,1.8,,8.92,,,7.58,,2.95,1.08,30.45,1.77,13.27,7.8,,3.73,0.99,3.58,,20.5,,2.3,,10.14,,,8.15,,3.25,1.25,31.06,2.28,14.24,9.11,,4.45,1.33,4.11,
2026-04-21,4.42,,1.29,,7.68,,,6.97,,2.65,0.9,29.83,1.26,12.27,6.36,,2.96,,3.15,,10.82,,1.78,,8.89,,,7.55,,2.95,1.07,30.42,1.77,13.23,7.71,,3.67,,3.62,,17.22,,2.28,,10.1,,,8.13,,3.24,1.24,31.01,2.27,14.2,9.07,,4.38,,4.1,
2026-04-24,5.42,,,,7.65,,,6.93,,2.65,0.89,29.81,1.26,12.22,6.16,,2.88,0.63,3.26,,10.51,,,,8.85,,,7.51,,2.94,1.06,30.38,1.76,13.17,7.57,,3.57,0.98,3.69,,15.61,,,,10.05,,,8.09,,3.22,1.23,30.94,2.26,14.13,8.99,,4.26,1.33,4.13,
2026-04-25,4.03,,1.26,,7.63,,,6.92,,2.65,0.88,29.8,1.26,12.2,6.1,,2.86,0.62,3.28,,10.2,,1.75,,8.83,,,7.49,,2.93,1.05,30.36,1.75,13.15,7.52,,3.54,0.98,3.72,,16.36,,2.24,,10.03,,,8.07,,3.22,1.23,30.92,2.25,14.1,8.95,,4.22,1.33,4.15,
2026-04-27,,,1.25,,7.61,-11.92,-5.53,6.89,,2.65,0.87,29.78,1.27,12.17,5.97,,2.8,0.61,3.32,,,,1.73,,8.8,9.58,10.95,7.47,,2.93,1.05,30.33,1.75,13.1,7.41,,3.48,0.97,3.76,,,,2.22,,9.99,31.08,27.43,8.04,,3.21,1.22,30.88,2.22,14.04,8.85,,4.15,1.34,4.2,
2026-04-28,6.92,,1.24,,7.6,,,6.87,,2.65,0.87,29.77,1.27,12.15,5.91,,2.78,0.61,3.35,,11.25,,1.73,,8.79,,,7.45,,2.93,1.04,30.32,1.74,13.08,7.35,,3.44,0.97,3.77,,15.59,,2.21,,9.97,,,8.03,,3.2,1.22,30.86,2.21,14.01,8.79,,4.11,1.34,4.2,
