year,week,age,deaths
2018,30,Y45-49,31.0
2018,30,Y5-9,6.0
2018,30,Y50-54,57.0
2018,30,Y55-59,76.0
2018,30,Y60-64,103.0
2018,30,Y65-69,149.0
2018,30,Y70-74,182.0
2018,30,Y75-79,232.0
2018,30,Y80-84,364.0
2018,30,Y85-89,504.0
2018,30,Y_GE90,417.0
2018,30,Y_LT5,17.0
2018,31,UNK,0.0
2018,31,Y10-14,2.0
2018,31,Y15-19,2.0
2018,31,Y20-24,12.0
2018,31,Y25-29,7.0
2018,31,Y30-34,6.0
2018,31,Y35-39,12.0
2018,31,Y40-44,22.0
2018,31,Y45-49,42.0
2018,31,Y5-9,1.0
2018,31,Y50-54,47.0
2018,31,Y55-59,62.0
2018,31,Y60-64,100.0
2018,31,Y65-69,138.0
2018,31,Y70-74,192.0
2018,31,Y75-79,242.0
2018,31,Y80-84,393.0
2018,31,Y85-89,517.0
2018,31,Y_GE90,431.0
2018,31,Y_LT5,3.0
2018,32,UNK,1.0
2018,32,Y10-14,0.0
2018,32,Y15-19,3.0
2018,32,Y20-24,4.0
2018,32,Y25-29,3.0
2018,32,Y30-34,13.0
2018,32,Y35-39,10.0
2018,32,Y40-44,21.0
2018,32,Y45-49,26.0
2018,32,Y5-9,1.0
2018,32,Y50-54,58.0
2018,32,Y55-59,74.0
2018,32,Y60-64,109.0
2018,32,Y65-69,123.0
2018,32,Y70-74,191.0
2018,32,Y75-79,208.0
2018,32,Y80-84,423.0
2018,32,Y85-89,530.0
2018,32,Y_GE90,482.0
2018,32,Y_LT5,8.0
2018,33,UNK,0.0
2018,33,Y10-14,1.0
2018,33,Y15-19,1.0
2018,33,Y20-24,7.0
2018,33,Y25-29,10.0
2018,33,Y30-34,16.0
2018,33,Y35-39,10.0
2018,33,Y40-44,17.0
2018,33,Y45-49,30.0
2018,33,Y5-9,0.0
2018,33,Y50-54,55.0
2018,33,Y55-59,71.0
2018,33,Y60-64,102.0
2018,33,Y65-69,129.0
2018,33,Y70-74,205.0
2018,33,Y75-79,250.0
2018,33,Y80-84,382.0
2018,33,Y85-89,522.0
2018,33,Y_GE90,470.0
2018,33,Y_LT5,7.0
2018,34,UNK,0.0
2018,34,Y10-14,0.0
2018,34,Y15-19,2.0
2018,34,Y20-24,2.0
2018,34,Y25-29,4.0
2018,34,Y30-34,6.0
2018,34,Y35-39,14.0
2018,34,Y40-44,23.0
2018,34,Y45-49,35.0
2018,34,Y5-9,2.0
2018,34,Y50-54,56.0
2018,34,Y55-59,75.0
2018,34,Y60-64,115.0
2018,34,Y65-69,121.0
2018,34,Y70-74,177.0
2018,34,Y75-79,247.0
2018,34,Y80-84,404.0
2018,34,Y85-89,494.0
2018,34,Y_GE90,478.0
2018,34,Y_LT5,5.0
2018,35,UNK,0.0
2018,35,Y10-14,0.0
2018,35,Y15-19,2.0
2018,35,Y20-24,3.0
2018,35,Y25-29,2.0
2018,35,Y30-34,9.0
2018,35,Y35-39,9.0
2018,35,Y40-44,13.0
2018,35,Y45-49,32.0
2018,35,Y5-9,1.0
2018,35,Y50-54,52.0
2018,35,Y55-59,65.0
2018,35,Y60-64,113.0
2018,35,Y65-69,121.0
2018,35,Y70-74,198.0
2018,35,Y75-79,245.0
2018,35,Y80-84,439.0
2018,35,Y85-89,445.0
2018,35,Y_GE90,423.0
2018,35,Y_LT5,6.0
2018,36,UNK,0.0
2018,36,Y10-14,1.0
2018,36,Y15-19,10.0
2018,36,Y20-24,4.0
2018,36,Y25-29,4.0
2018,36,Y30-34,11.0
2018,36,Y35-39,21.0
2018,36,Y40-44,16.0
2018,36,Y45-49,26.0
2018,36,Y5-9,1.0
2018,36,Y50-54,41.0
2018,36,Y55-59,85.0
2018,36,Y60-64,97.0
2018,36,Y65-69,135.0
2018,36,Y70-74,178.0
2018,36,Y75-79,232.0
2018,36,Y80-84,360.0
2018,36,Y85-89,518.0
2018,36,Y_GE90,451.0
2018,36,Y_LT5,5.0
2018,37,UNK,0.0
2018,37,Y10-14,2.0
2018,37,Y15-19,4.0
2018,37,Y20-24,8.0
2018,37,Y25-29,3.0
2018,37,Y30-34,6.0
2018,37,Y35-39,12.0
2018,37,Y40-44,26.0
2018,37,Y45-49,33.0
2018,37,Y5-9,0.0
2018,37,Y50-54,53.0
2018,37,Y55-59,71.0
2018,37,Y60-64,89.0
2018,37,Y65-69,133.0
2018,37,Y70-74,187.0
2018,37,Y75-79,241.0
2018,37,Y80-84,384.0
2018,37,Y85-89,415.0
2018,37,Y_GE90,389.0
2018,37,Y_LT5,7.0
2018,38,UNK,0.0
2018,38,Y10-14,2.0
2018,38,Y15-19,3.0
2018,38,Y20-24,3.0
2018,38,Y25-29,3.0
2018,38,Y30-34,12.0
2018,38,Y35-39,11.0
2018,38,Y40-44,15.0
2018,38,Y45-49,20.0
2018,38,Y5-9,0.0
2018,38,Y50-54,45.0
2018,38,Y55-59,73.0
2018,38,Y60-64,94.0
2018,38,Y65-69,117.0
2018,38,Y70-74,182.0
2018,38,Y75-79,209.0
2018,38,Y80-84,412.0
2018,38,Y85-89,481.0
2018,38,Y_GE90,413.0
2018,38,Y_LT5,5.0
2018,39,UNK,0.0
2018,39,Y10-14,2.0
2018,39,Y15-19,2.0
2018,39,Y20-24,5.0
2018,39,Y25-29,5.0
2018,39,Y30-34,3.0
2018,39,Y35-39,13.0
2018,39,Y40-44,18.0
2018,39,Y45-49,34.0
2018,39,Y5-9,1.0
2018,39,Y50-54,52.0
2018,39,Y55-59,70.0
2018,39,Y60-64,92.0
2018,39,Y65-69,137.0
2018,39,Y70-74,169.0
2018,39,Y75-79,192.0
2018,39,Y80-84,395.0
2018,39,Y85-89,433.0
2018,39,Y_GE90,395.0
2018,39,Y_LT5,4.0
2018,40,UNK,0.0
2018,40,Y10-14,0.0
2018,40,Y15-19,3.0
2018,40,Y20-24,2.0
2018,40,Y25-29,4.0
2018,40,Y30-34,6.0
2018,40,Y35-39,16.0
2018,40,Y40-44,14.0
2018,40,Y45-49,30.0
2018,40,Y5-9,1.0
2018,40,Y50-54,44.0
2018,40,Y55-59,63.0
2018,40,Y60-64,106.0
2018,40,Y65-69,131.0
2018,40,Y70-74,203.0
2018,40,Y75-79,220.0
2018,40,Y80-84,391.0
2018,40,Y85-89,511.0
2018,40,Y_GE90,424.0
2018,40,Y_LT5,7.0
2018,41,UNK,0.0
2018,41,Y10-14,1.0
2018,41,Y15-19,3.0
2018,41,Y20-24,2.0
2018,41,Y25-29,6.0
2018,41,Y30-34,8.0
2018,41,Y35-39,11.0
2018,41,Y40-44,18.0
2018,41,Y45-49,18.0
2018,41,Y5-9,0.0
2018,41,Y50-54,55.0
2018,41,Y55-59,71.0
2018,41,Y60-64,76.0
2018,41,Y65-69,133.0
2018,41,Y70-74,197.0
2018,41,Y75-79,276.0
2018,41,Y80-84,427.0
2018,41,Y85-89,480.0
2018,41,Y_GE90,455.0
2018,41,Y_LT5,7.0
2018,42,UNK,0.0
2018,42,Y10-14,0.0
2018,42,Y15-19,1.0
2018,42,Y20-24,7.0
2018,42,Y25-29,3.0
2018,42,Y30-34,9.0
2018,42,Y35-39,14.0
2018,42,Y40-44,23.0
2018,42,Y45-49,28.0
2018,42,Y5-9,0.0
2018,42,Y50-54,44.0
2018,42,Y55-59,80.0
2018,42,Y60-64,109.0
2018,42,Y65-69,139.0
2018,42,Y70-74,180.0
2018,42,Y75-79,242.0
2018,42,Y80-84,406.0
2018,42,Y85-89,433.0
2018,42,Y_GE90,436.0
2018,42,Y_LT5,10.0
2018,43,UNK,0.0
2018,43,Y10-14,1.0
2018,43,Y15-19,1.0
2018,43,Y20-24,4.0
2018,43,Y25-29,5.0
2018,43,Y30-34,1.0
2018,43,Y35-39,4.0
2018,43,Y40-44,16.0
2018,43,Y45-49,36.0
2018,43,Y5-9,1.0
2018,43,Y50-54,41.0
2018,43,Y55-59,76.0
2018,43,Y60-64,113.0
2018,43,Y65-69,164.0
2018,43,Y70-74,194.0
2018,43,Y75-79,253.0
2018,43,Y80-84,425.0
2018,43,Y85-89,477.0
2018,43,Y_GE90,446.0
2018,43,Y_LT5,3.0
2018,44,UNK,0.0
2018,44,Y10-14,1.0
2018,44,Y15-19,4.0
2018,44,Y20-24,1.0
2018,44,Y25-29,5.0
2018,44,Y30-34,6.0
2018,44,Y35-39,17.0
2018,44,Y40-44,13.0
2018,44,Y45-49,22.0
2018,44,Y5-9,1.0
2018,44,Y50-54,41.0
2018,44,Y55-59,82.0
2018,44,Y60-64,112.0
2018,44,Y65-69,119.0
2018,44,Y70-74,210.0
2018,44,Y75-79,254.0
2018,44,Y80-84,446.0
2018,44,Y85-89,481.0
2018,44,Y_GE90,485.0
2018,44,Y_LT5,1.0
2018,45,UNK,0.0
2018,45,Y10-14,2.0
2018,45,Y15-19,3.0
2018,45,Y20-24,1.0
2018,45,Y25-29,7.0
2018,45,Y30-34,3.0
2018,45,Y35-39,11.0
2018,45,Y40-44,15.0
2018,45,Y45-49,26.0
2018,45,Y5-9,3.0
2018,45,Y50-54,37.0
2018,45,Y55-59,84.0
2018,45,Y60-64,96.0
2018,45,Y65-69,138.0
2018,45,Y70-74,177.0
2018,45,Y75-79,246.0
2018,45,Y80-84,424.0
2018,45,Y85-89,497.0
2018,45,Y_GE90,455.0
2018,45,Y_LT5,7.0
2018,46,UNK,0.0
2018,46,Y10-14,0.0
2018,46,Y15-19,5.0
2018,46,Y20-24,1.0
2018,46,Y25-29,1.0
2018,46,Y30-34,3.0
2018,46,Y35-39,18.0
2018,46,Y40-44,21.0
2018,46,Y45-49,23.0
2018,46,Y5-9,0.0
2018,46,Y50-54,60.0
2018,46,Y55-59,81.0
2018,46,Y60-64,110.0
2018,46,Y65-69,114.0
2018,46,Y70-74,186.0
2018,46,Y75-79,250.0
2018,46,Y80-84,486.0
2018,46,Y85-89,551.0
2018,46,Y_GE90,474.0
2018,46,Y_LT5,8.0
2018,47,UNK,0.0
2018,47,Y10-14,3.0
2018,47,Y15-19,4.0
2018,47,Y20-24,3.0
2018,47,Y25-29,5.0
2018,47,Y30-34,7.0
2018,47,Y35-39,10.0
2018,47,Y40-44,14.0
2018,47,Y45-49,26.0
2018,47,Y5-9,0.0
2018,47,Y50-54,61.0
2018,47,Y55-59,79.0
2018,47,Y60-64,102.0
2018,47,Y65-69,137.0
2018,47,Y70-74,201.0
2018,47,Y75-79,258.0
2018,47,Y80-84,462.0
2018,47,Y85-89,561.0
2018,47,Y_GE90,498.0
2018,47,Y_LT5,7.0
2018,48,UNK,0.0
2018,48,Y10-14,2.0
2018,48,Y15-19,2.0
2018,48,Y20-24,2.0
2018,48,Y25-29,2.0
2018,48,Y30-34,6.0
2018,48,Y35-39,8.0
2018,48,Y40-44,18.0
2018,48,Y45-49,28.0
2018,48,Y5-9,2.0
2018,48,Y50-54,43.0
2018,48,Y55-59,81.0
2018,48,Y60-64,104.0
2018,48,Y65-69,126.0
2018,48,Y70-74,181.0
2018,48,Y75-79,275.0
2018,48,Y80-84,419.0
2018,48,Y85-89,521.0
2018,48,Y_GE90,485.0
2018,48,Y_LT5,7.0
2018,49,UNK,0.0
2018,49,Y10-14,0.0
2018,49,Y15-19,4.0
2018,49,Y20-24,2.0
2018,49,Y25-29,4.0
2018,49,Y30-34,4.0
2018,49,Y35-39,9.0
2018,49,Y40-44,14.0
2018,49,Y45-49,29.0
2018,49,Y5-9,2.0
2018,49,Y50-54,54.0
2018,49,Y55-59,78.0
2018,49,Y60-64,80.0
2018,49,Y65-69,142.0
2018,49,Y70-74,215.0
2018,49,Y75-79,279.0
2018,49,Y80-84,472.0
2018,49,Y85-89,549.0
2018,49,Y_GE90,509.0
2018,49,Y_LT5,5.0
2018,50,UNK,0.0
2018,50,Y10-14,0.0
2018,50,Y15-19,2.0
2018,50,Y20-24,5.0
2018,50,Y25-29,7.0
2018,50,Y30-34,4.0
2018,50,Y35-39,11.0
2018,50,Y40-44,15.0
2018,50,Y45-49,23.0
2018,50,Y5-9,1.0
2018,50,Y50-54,50.0
2018,50,Y55-59,65.0
2018,50,Y60-64,91.0
2018,50,Y65-69,145.0
2018,50,Y70-74,188.0
2018,50,Y75-79,296.0
2018,50,Y80-84,488.0
2018,50,Y85-89,589.0
2018,50,Y_GE90,519.0
2018,50,Y_LT5,4.0
2018,51,UNK,1.0
2018,51,Y10-14,0.0
2018,51,Y15-19,1.0
2018,51,Y20-24,3.0
2018,51,Y25-29,2.0
2018,51,Y30-34,4.0
2018,51,Y35-39,8.0
2018,51,Y40-44,14.0
2018,51,Y45-49,29.0
2018,51,Y5-9,3.0
2018,51,Y50-54,49.0
2018,51,Y55-59,83.0
2018,51,Y60-64,114.0
2018,51,Y65-69,141.0
2018,51,Y70-74,212.0
2018,51,Y75-79,259.0
2018,51,Y80-84,481.0
2018,51,Y85-89,555.0
2018,51,Y_GE90,569.0
2018,51,Y_LT5,7.0
2018,52,UNK,0.0
2018,52,Y10-14,2.0
2018,52,Y15-19,0.0
2018,52,Y20-24,3.0
2018,52,Y25-29,2.0
2018,52,Y30-34,9.0
2018,52,Y35-39,9.0
2018,52,Y40-44,18.0
2018,52,Y45-49,34.0
2018,52,Y5-9,1.0
2018,52,Y50-54,48.0
2018,52,Y55-59,79.0
2018,52,Y60-64,96.0
2018,52,Y65-69,157.0
2018,52,Y70-74,193.0
2018,52,Y75-79,298.0
2018,52,Y80-84,483.0
2018,52,Y85-89,595.0
2018,52,Y_GE90,596.0
2018,52,Y_LT5,9.0
2019,1,UNK,0.0
2019,1,Y10-14,2.0
2019,1,Y15-19,1.0
2019,1,Y20-24,6.0
2019,1,Y25-29,4.0
2019,1,Y30-34,3.0
2019,1,Y35-39,10.0
2019,1,Y40-44,16.0
2019,1,Y45-49,29.0
2019,1,Y5-9,1.0
2019,1,Y50-54,68.0
2019,1,Y55-59,76.0
2019,1,Y60-64,114.0
2019,1,Y65-69,148.0
2019,1,Y70-74,199.0
2019,1,Y75-79,268.0
2019,1,Y80-84,517.0
2019,1,Y85-89,605.0
2019,1,Y_GE90,629.0
2019,1,Y_LT5,10.0
2019,2,UNK,0.0
2019,2,Y10-14,0.0
2019,2,Y15-19,4.0
2019,2,Y20-24,4.0
2019,2,Y25-29,3.0
2019,2,Y30-34,8.0
2019,2,Y35-39,13.0
2019,2,Y40-44,13.0
2019,2,Y45-49,23.0
2019,2,Y5-9,0.0
2019,2,Y50-54,60.0
2019,2,Y55-59,88.0
2019,2,Y60-64,122.0
2019,2,Y65-69,145.0
2019,2,Y70-74,262.0
2019,2,Y75-79,333.0
2019,2,Y80-84,577.0
2019,2,Y85-89,742.0
2019,2,Y_GE90,701.0
2019,2,Y_LT5,7.0
2019,3,UNK,0.0
2019,3,Y10-14,3.0
2019,3,Y15-19,1.0
2019,3,Y20-24,7.0
2019,3,Y25-29,5.0
2019,3,Y30-34,12.0
2019,3,Y35-39,8.0
2019,3,Y40-44,23.0
2019,3,Y45-49,32.0
2019,3,Y5-9,1.0
2019,3,Y50-54,44.0
2019,3,Y55-59,78.0
2019,3,Y60-64,128.0
2019,3,Y65-69,152.0
2019,3,Y70-74,270.0
2019,3,Y75-79,328.0
2019,3,Y80-84,530.0
2019,3,Y85-89,728.0
2019,3,Y_GE90,679.0
2019,3,Y_LT5,10.0
2019,4,UNK,0.0
2019,4,Y10-14,1.0
2019,4,Y15-19,2.0
2019,4,Y20-24,7.0
2019,4,Y25-29,3.0
2019,4,Y30-34,10.0
2019,4,Y35-39,9.0
2019,4,Y40-44,22.0
2019,4,Y45-49,39.0
2019,4,Y5-9,1.0
2019,4,Y50-54,55.0
2019,4,Y55-59,77.0
2019,4,Y60-64,109.0
2019,4,Y65-69,173.0
2019,4,Y70-74,224.0
2019,4,Y75-79,298.0
2019,4,Y80-84,519.0
2019,4,Y85-89,674.0
2019,4,Y_GE90,630.0
2019,4,Y_LT5,7.0
2019,5,UNK,0.0
2019,5,Y10-14,1.0
2019,5,Y15-19,1.0
2019,5,Y20-24,1.0
2019,5,Y25-29,10.0
2019,5,Y30-34,7.0
2019,5,Y35-39,15.0
2019,5,Y40-44,22.0
2019,5,Y45-49,31.0
2019,5,Y5-9,1.0
2019,5,Y50-54,69.0
2019,5,Y55-59,72.0
2019,5,Y60-64,142.0
2019,5,Y65-69,167.0
2019,5,Y70-74,234.0
2019,5,Y75-79,306.0
2019,5,Y80-84,541.0
2019,5,Y85-89,639.0
2019,5,Y_GE90,626.0
2019,5,Y_LT5,8.0
2019,6,UNK,1.0
2019,6,Y10-14,1.0
2019,6,Y15-19,1.0
2019,6,Y20-24,9.0
2019,6,Y25-29,1.0
2019,6,Y30-34,11.0
2019,6,Y35-39,11.0
2019,6,Y40-44,27.0
2019,6,Y45-49,38.0
2019,6,Y5-9,1.0
2019,6,Y50-54,53.0
2019,6,Y55-59,75.0
2019,6,Y60-64,132.0
2019,6,Y65-69,156.0
2019,6,Y70-74,231.0
2019,6,Y75-79,276.0
2019,6,Y80-84,518.0
2019,6,Y85-89,630.0
2019,6,Y_GE90,592.0
2019,6,Y_LT5,8.0
2019,7,UNK,0.0
2019,7,Y10-14,3.0
2019,7,Y15-19,3.0
2019,7,Y20-24,6.0
2019,7,Y25-29,8.0
2019,7,Y30-34,5.0
2019,7,Y35-39,11.0
2019,7,Y40-44,23.0
2019,7,Y45-49,22.0
2019,7,Y5-9,0.0
2019,7,Y50-54,40.0
2019,7,Y55-59,86.0
2019,7,Y60-64,108.0
2019,7,Y65-69,135.0
2019,7,Y70-74,229.0
2019,7,Y75-79,267.0
2019,7,Y80-84,471.0
2019,7,Y85-89,585.0
2019,7,Y_GE90,561.0
2019,7,Y_LT5,0.0
2019,8,UNK,0.0
2019,8,Y10-14,0.0
2019,8,Y15-19,2.0
2019,8,Y20-24,5.0
2019,8,Y25-29,2.0
2019,8,Y30-34,6.0
2019,8,Y35-39,9.0
2019,8,Y40-44,23.0
2019,8,Y45-49,24.0
2019,8,Y5-9,1.0
2019,8,Y50-54,50.0
2019,8,Y55-59,81.0
2019,8,Y60-64,127.0
2019,8,Y65-69,147.0
2019,8,Y70-74,229.0
2019,8,Y75-79,263.0
2019,8,Y80-84,512.0
2019,8,Y85-89,599.0
2019,8,Y_GE90,571.0
2019,8,Y_LT5,9.0
2019,9,UNK,0.0
2019,9,Y10-14,0.0
2019,9,Y15-19,2.0
2019,9,Y20-24,3.0
2019,9,Y25-29,1.0
2019,9,Y30-34,10.0
2019,9,Y35-39,12.0
2019,9,Y40-44,17.0
2019,9,Y45-49,35.0
2019,9,Y5-9,0.0
2019,9,Y50-54,50.0
2019,9,Y55-59,86.0
2019,9,Y60-64,115.0
2019,9,Y65-69,147.0
2019,9,Y70-74,235.0
2019,9,Y75-79,285.0
2019,9,Y80-84,488.0
2019,9,Y85-89,645.0
2019,9,Y_GE90,634.0
2019,9,Y_LT5,4.0
2019,10,UNK,1.0
2019,10,Y10-14,1.0
2019,10,Y15-19,1.0
2019,10,Y20-24,10.0
2019,10,Y25-29,8.0
2019,10,Y30-34,10.0
2019,10,Y35-39,7.0
2019,10,Y40-44,13.0
2019,10,Y45-49,36.0
2019,10,Y5-9,0.0
2019,10,Y50-54,51.0
2019,10,Y55-59,79.0
2019,10,Y60-64,96.0
2019,10,Y65-69,147.0
2019,10,Y70-74,195.0
2019,10,Y75-79,256.0
2019,10,Y80-84,430.0
2019,10,Y85-89,578.0
2019,10,Y_GE90,596.0
2019,10,Y_LT5,4.0
2019,11,UNK,0.0
2019,11,Y10-14,1.0
2019,11,Y15-19,3.0
2019,11,Y20-24,1.0
2019,11,Y25-29,5.0
2019,11,Y30-34,4.0
2019,11,Y35-39,8.0
2019,11,Y40-44,14.0
2019,11,Y45-49,27.0
2019,11,Y5-9,1.0
2019,11,Y50-54,50.0
2019,11,Y55-59,66.0
2019,11,Y60-64,90.0
2019,11,Y65-69,156.0
2019,11,Y70-74,190.0
2019,11,Y75-79,260.0
2019,11,Y80-84,484.0
2019,11,Y85-89,583.0
2019,11,Y_GE90,518.0
2019,11,Y_LT5,9.0
2019,12,UNK,0.0
2019,12,Y10-14,0.0
2019,12,Y15-19,4.0
2019,12,Y20-24,5.0
2019,12,Y25-29,7.0
2019,12,Y30-34,2.0
2019,12,Y35-39,7.0
2019,12,Y40-44,17.0
2019,12,Y45-49,32.0
2019,12,Y5-9,2.0
2019,12,Y50-54,49.0
2019,12,Y55-59,75.0
2019,12,Y60-64,83.0
2019,12,Y65-69,104.0
2019,12,Y70-74,196.0
2019,12,Y75-79,273.0
2019,12,Y80-84,425.0
2019,12,Y85-89,540.0
2019,12,Y_GE90,564.0
2019,12,Y_LT5,6.0
2019,13,UNK,0.0
2019,13,Y10-14,0.0
2019,13,Y15-19,1.0
2019,13,Y20-24,4.0
2019,13,Y25-29,2.0
2019,13,Y30-34,4.0
2019,13,Y35-39,5.0
2019,13,Y40-44,10.0
2019,13,Y45-49,36.0
2019,13,Y5-9,0.0
2019,13,Y50-54,42.0
2019,13,Y55-59,77.0
2019,13,Y60-64,106.0
2019,13,Y65-69,134.0
2019,13,Y70-74,187.0
2019,13,Y75-79,254.0
2019,13,Y80-84,462.0
2019,13,Y85-89,497.0
2019,13,Y_GE90,504.0
2019,13,Y_LT5,7.0
2019,14,UNK,0.0
2019,14,Y10-14,1.0
2019,14,Y15-19,0.0
2019,14,Y20-24,3.0
2019,14,Y25-29,4.0
2019,14,Y30-34,4.0
2019,14,Y35-39,15.0
2019,14,Y40-44,17.0
2019,14,Y45-49,21.0
2019,14,Y5-9,0.0
2019,14,Y50-54,51.0
2019,14,Y55-59,86.0
2019,14,Y60-64,96.0
2019,14,Y65-69,125.0
2019,14,Y70-74,196.0
2019,14,Y75-79,243.0
2019,14,Y80-84,445.0
2019,14,Y85-89,555.0
2019,14,Y_GE90,537.0
2019,14,Y_LT5,14.0
2019,15,UNK,0.0
2019,15,Y10-14,2.0
2019,15,Y15-19,1.0
2019,15,Y20-24,4.0
2019,15,Y25-29,10.0
2019,15,Y30-34,7.0
2019,15,Y35-39,11.0
2019,15,Y40-44,17.0
2019,15,Y45-49,35.0
2019,15,Y5-9,2.0
2019,15,Y50-54,48.0
2019,15,Y55-59,64.0
2019,15,Y60-64,105.0
2019,15,Y65-69,125.0
2019,15,Y70-74,186.0
2019,15,Y75-79,230.0
2019,15,Y80-84,415.0
2019,15,Y85-89,524.0
2019,15,Y_GE90,516.0
2019,15,Y_LT5,10.0
2019,16,UNK,0.0
2019,16,Y10-14,1.0
2019,16,Y15-19,3.0
2019,16,Y20-24,3.0
2019,16,Y25-29,5.0
2019,16,Y30-34,7.0
2019,16,Y35-39,13.0
2019,16,Y40-44,25.0
2019,16,Y45-49,29.0
2019,16,Y5-9,0.0
2019,16,Y50-54,38.0
2019,16,Y55-59,86.0
2019,16,Y60-64,112.0
2019,16,Y65-69,125.0
2019,16,Y70-74,156.0
2019,16,Y75-79,229.0
2019,16,Y80-84,406.0
2019,16,Y85-89,497.0
2019,16,Y_GE90,479.0
2019,16,Y_LT5,6.0
2019,17,UNK,0.0
2019,17,Y10-14,1.0
2019,17,Y15-19,2.0
2019,17,Y20-24,3.0
2019,17,Y25-29,8.0
2019,17,Y30-34,4.0
2019,17,Y35-39,6.0
2019,17,Y40-44,18.0
2019,17,Y45-49,31.0
2019,17,Y5-9,1.0
2019,17,Y50-54,47.0
2019,17,Y55-59,86.0
2019,17,Y60-64,95.0
2019,17,Y65-69,128.0
2019,17,Y70-74,183.0
2019,17,Y75-79,231.0
2019,17,Y80-84,450.0
2019,17,Y85-89,533.0
2019,17,Y_GE90,569.0
2019,17,Y_LT5,7.0
2019,18,UNK,0.0
2019,18,Y10-14,0.0
2019,18,Y15-19,2.0
2019,18,Y20-24,3.0
2019,18,Y25-29,6.0
2019,18,Y30-34,4.0
2019,18,Y35-39,12.0
2019,18,Y40-44,17.0
2019,18,Y45-49,25.0
2019,18,Y5-9,1.0
2019,18,Y50-54,53.0
2019,18,Y55-59,68.0
2019,18,Y60-64,126.0
2019,18,Y65-69,146.0
2019,18,Y70-74,184.0
2019,18,Y75-79,250.0
2019,18,Y80-84,407.0
2019,18,Y85-89,540.0
2019,18,Y_GE90,508.0
2019,18,Y_LT5,8.0
2019,19,UNK,0.0
2019,19,Y10-14,0.0
2019,19,Y15-19,2.0
2019,19,Y20-24,2.0
2019,19,Y25-29,4.0
2019,19,Y30-34,7.0
2019,19,Y35-39,8.0
2019,19,Y40-44,18.0
2019,19,Y45-49,30.0
2019,19,Y5-9,0.0
2019,19,Y50-54,51.0
2019,19,Y55-59,59.0
2019,19,Y60-64,84.0
2019,19,Y65-69,142.0
2019,19,Y70-74,193.0
2019,19,Y75-79,268.0
2019,19,Y80-84,417.0
2019,19,Y85-89,519.0
2019,19,Y_GE90,510.0
2019,19,Y_LT5,9.0
2019,20,UNK,0.0
2019,20,Y10-14,1.0
2019,20,Y15-19,3.0
2019,20,Y20-24,4.0
2019,20,Y25-29,2.0
2019,20,Y30-34,9.0
2019,20,Y35-39,9.0
2019,20,Y40-44,11.0
2019,20,Y45-49,40.0
2019,20,Y5-9,1.0
2019,20,Y50-54,48.0
2019,20,Y55-59,56.0
2019,20,Y60-64,93.0
2019,20,Y65-69,129.0
2019,20,Y70-74,224.0
2019,20,Y75-79,252.0
2019,20,Y80-84,432.0
2019,20,Y85-89,489.0
2019,20,Y_GE90,460.0
2019,20,Y_LT5,5.0
2019,21,UNK,0.0
2019,21,Y10-14,2.0
2019,21,Y15-19,3.0
2019,21,Y20-24,4.0
2019,21,Y25-29,4.0
2019,21,Y30-34,9.0
2019,21,Y35-39,10.0
2019,21,Y40-44,14.0
2019,21,Y45-49,26.0
2019,21,Y5-9,1.0
2019,21,Y50-54,56.0
2019,21,Y55-59,68.0
2019,21,Y60-64,90.0
2019,21,Y65-69,122.0
2019,21,Y70-74,175.0
2019,21,Y75-79,242.0
2019,21,Y80-84,405.0
2019,21,Y85-89,462.0
2019,21,Y_GE90,512.0
2019,21,Y_LT5,5.0
2019,22,UNK,1.0
2019,22,Y10-14,2.0
2019,22,Y15-19,4.0
2019,22,Y20-24,2.0
2019,22,Y25-29,6.0
2019,22,Y30-34,11.0
2019,22,Y35-39,6.0
2019,22,Y40-44,19.0
2019,22,Y45-49,20.0
2019,22,Y5-9,1.0
2019,22,Y50-54,55.0
2019,22,Y55-59,70.0
2019,22,Y60-64,92.0
2019,22,Y65-69,142.0
2019,22,Y70-74,173.0
2019,22,Y75-79,224.0
2019,22,Y80-84,417.0
2019,22,Y85-89,534.0
2019,22,Y_GE90,493.0
2019,22,Y_LT5,9.0
2019,23,UNK,0.0
2019,23,Y10-14,0.0
2019,23,Y15-19,1.0
2019,23,Y20-24,3.0
2019,23,Y25-29,5.0
2019,23,Y30-34,2.0
2019,23,Y35-39,14.0
2019,23,Y40-44,18.0
2019,23,Y45-49,28.0
2019,23,Y5-9,0.0
2019,23,Y50-54,56.0
2019,23,Y55-59,63.0
2019,23,Y60-64,95.0
2019,23,Y65-69,139.0
2019,23,Y70-74,191.0
2019,23,Y75-79,243.0
2019,23,Y80-84,410.0
2019,23,Y85-89,521.0
2019,23,Y_GE90,490.0
2019,23,Y_LT5,6.0
2019,24,UNK,1.0
2019,24,Y10-14,2.0
2019,24,Y15-19,1.0
2019,24,Y20-24,7.0
2019,24,Y25-29,4.0
2019,24,Y30-34,9.0
2019,24,Y35-39,6.0
2019,24,Y40-44,18.0
2019,24,Y45-49,25.0
2019,24,Y5-9,1.0
2019,24,Y50-54,58.0
2019,24,Y55-59,66.0
2019,24,Y60-64,114.0
2019,24,Y65-69,159.0
2019,24,Y70-74,182.0
2019,24,Y75-79,267.0
2019,24,Y80-84,450.0
2019,24,Y85-89,618.0
2019,24,Y_GE90,553.0
2019,24,Y_LT5,5.0
